ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0000902664-25-001981	021-480352               	25-APR-2025		X0708	D/A	LIVE		
0000902664-25-001980	021-480353               	25-APR-2025		X0708	D/A	LIVE		
0001701968-25-000002	021-283504               	25-APR-2025		X0708	D/A	LIVE		
0001745000-25-000002	021-315624               	25-APR-2025		X0708	D/A	LIVE		
0001524632-25-000001	021-162810               	25-APR-2025		X0708	D/A	LIVE		
0002061322-25-000001	021-544447               	25-APR-2025		X0708	D	LIVE		
0001744999-25-000002	021-315625               	25-APR-2025		X0708	D/A	LIVE		
0002065706-25-000001	021-544445               	25-APR-2025		X0708	D	LIVE		
0001719690-25-000002	021-296764               	25-APR-2025		X0708	D/A	LIVE		
0001975628-25-000001	021-480342               	25-APR-2025		X0708	D/A	LIVE		
0001957729-25-000003	021-542082               	25-APR-2025		X0708	D/A	LIVE		
0001096906-25-000582	021-544450               	25-APR-2025		X0708	D	LIVE		
0001779623-25-000003	021-544448               	25-APR-2025		X0708	D	LIVE		
0001914984-25-000002	021-531803               	25-APR-2025		X0708	D/A	LIVE		
0002065720-25-000002	021-544451               	25-APR-2025		X0708	D	LIVE		
0002065720-25-000003	021-544451               	25-APR-2025		X0708	D/A	LIVE		
0002060755-25-000007	021-523696               	25-APR-2025		X0708	D/A	LIVE		
0002065605-25-000001	021-544446               	25-APR-2025		X0708	D	LIVE		
0002056842-25-000001	021-544453               	25-APR-2025		X0708	D	LIVE		
0001972721-25-000001	021-479290               	25-APR-2025		X0708	D/A	LIVE		
0002065653-25-000001	021-544449               	25-APR-2025		X0708	D	LIVE		
0002053536-25-000001	021-544452               	25-APR-2025		X0708	D	LIVE		
0001975549-25-000001	021-480335               	25-APR-2025		X0708	D/A	LIVE		
0001972726-25-000001	021-479291               	25-APR-2025		X0708	D/A	LIVE		
0001756634-25-000002	021-324122               	25-APR-2025		X0708	D/A	LIVE		
0001561083-25-000001	021-188188               	25-APR-2025		X0708	D/A	LIVE		
0002058159-25-000001	021-544454               	25-APR-2025		X0708	D	LIVE		
0001960263-25-000004	021-469285               	24-APR-2025		X0708	D/A	LIVE		
0001393725-25-000101	021-544444               	24-APR-2025		X0708	D	LIVE		
0002063230-25-000001	021-544443               	24-APR-2025		X0708	D	LIVE		
0002060667-25-000006	021-402286               	24-APR-2025		X0708	D/A	LIVE		
0001894216-25-000001	021-544442               	24-APR-2025		X0708	D	LIVE		
0001354793-25-000015	021-479309               	24-APR-2025		X0708	D/A	LIVE		
0002054651-25-000001	021-544441               	24-APR-2025		X0708	D	LIVE		
0001981601-25-000002	021-544440               	24-APR-2025		X0708	D	LIVE		
0002060667-25-000005	021-126925               	24-APR-2025		X0708	D/A	LIVE		
0001393725-25-000100	021-544439               	24-APR-2025		X0708	D	LIVE		
0002065620-25-000001	021-544438               	24-APR-2025		X0708	D	LIVE		
0001975170-25-000002	021-488707               	24-APR-2025		X0708	D/A	LIVE		
0001753556-25-000006	021-266763               	24-APR-2025		X0708	D/A	LIVE		
0002060667-25-000004	021-131570               	24-APR-2025		X0708	D/A	LIVE		
0002065704-25-000001	021-544437               	24-APR-2025		X0708	D	LIVE		
0002065662-25-000001	021-544436               	24-APR-2025		X0708	D	LIVE		
0001861044-25-000001	021-398742               	24-APR-2025		X0708	D/A	LIVE		
0002016378-25-000001	021-511881               	24-APR-2025		X0708	D/A	LIVE		
0001753556-25-000005	021-258974               	24-APR-2025		X0708	D/A	LIVE		
0002016313-25-000001	021-511882               	24-APR-2025		X0708	D/A	LIVE		
0002060667-25-000003	021-480466               	24-APR-2025		X0708	D/A	LIVE		
0001628369-25-000015	021-544435               	24-APR-2025		X0708	D	LIVE		
0001354793-25-000014	021-544434               	24-APR-2025		X0708	D	LIVE		
0001354793-25-000013	021-544433               	24-APR-2025		X0708	D	LIVE		
0001753556-25-000004	021-246565               	24-APR-2025		X0708	D/A	LIVE		
0001012975-25-000213	021-511494               	24-APR-2025		X0708	D/A	LIVE		
0000899140-25-000563	021-544432               	24-APR-2025		X0708	D	LIVE		
0000899140-25-000562	021-544431               	24-APR-2025		X0708	D	LIVE		
0002065345-25-000001	021-544430               	24-APR-2025		X0708	D	LIVE		
0000899140-25-000561	021-544429               	24-APR-2025		X0708	D	LIVE		
0000950142-25-001167	021-544428               	24-APR-2025		X0708	D	LIVE		
0002000716-25-000002	021-544427               	24-APR-2025		X0708	D	LIVE		
0001941040-25-000231	021-468593               	24-APR-2025		X0708	D/A	LIVE		
0002045467-25-000001	021-530738               	24-APR-2025		X0708	D/A	LIVE		
0002065145-25-000001	021-544426               	24-APR-2025		X0708	D	LIVE		
0001924065-25-000001	021-544425               	24-APR-2025		X0708	D	LIVE		
0001975678-25-000001	021-480337               	24-APR-2025		X0708	D/A	LIVE		
0001941040-25-000230	021-121354               	24-APR-2025		X0708	D/A	LIVE		
0001753556-25-000003	021-348455               	24-APR-2025		X0708	D/A	LIVE		
0002065349-25-000002	021-544424               	24-APR-2025		X0708	D	LIVE		
0001941040-25-000229	021-325694               	24-APR-2025		X0708	D/A	LIVE		
0001924066-25-000001	021-544423               	24-APR-2025		X0708	D	LIVE		
0001461373-25-000013	021-516833               	24-APR-2025		X0708	D/A	LIVE		
0002065341-25-000002	021-544422               	24-APR-2025		X0708	D	LIVE		
0001941040-25-000228	021-373439               	24-APR-2025		X0708	D/A	LIVE		
0000905729-25-000080	021-541347               	24-APR-2025		X0708	D/A	LIVE		
0002065523-25-000001	021-544421               	24-APR-2025		X0708	D	LIVE		
0001062993-25-007893	021-544420               	24-APR-2025		X0708	D	LIVE		
0001753556-25-000002	021-322903               	24-APR-2025		X0708	D/A	LIVE		
0002057944-25-000001	021-544419               	24-APR-2025		X0708	D	LIVE		
0001849749-25-000001	021-544418               	24-APR-2025		X0708	D	LIVE		
0002065525-25-000001	021-544417               	24-APR-2025		X0708	D	LIVE		
0002065526-25-000001	021-544416               	24-APR-2025		X0708	D	LIVE		
0002006461-25-000002	021-529979               	24-APR-2025		X0708	D/A	LIVE		
0002006461-25-000001	021-501636               	24-APR-2025		X0708	D/A	LIVE		
0001354793-25-000012	021-102460               	24-APR-2025		X0708	D/A	LIVE		
0002045301-25-000001	021-529733               	24-APR-2025		X0708	D/A	LIVE		
0001354793-25-000011	021-79121                	24-APR-2025		X0708	D/A	LIVE		
0001354793-25-000010	021-79120                	24-APR-2025		X0708	D/A	LIVE		
0001884802-25-000003	021-419413               	24-APR-2025		X0708	D/A	LIVE		
0001354793-25-000009	021-191829               	24-APR-2025		X0708	D/A	LIVE		
0002061902-25-000002	021-541607               	24-APR-2025		X0708	D/A	LIVE		
0001354793-25-000008	021-296591               	24-APR-2025		X0708	D/A	LIVE		
0001980574-25-000001	021-544415               	24-APR-2025		X0708	D	LIVE		
0001354793-25-000007	021-294697               	24-APR-2025		X0708	D/A	LIVE		
0001354793-25-000006	021-303090               	24-APR-2025		X0708	D/A	LIVE		
0001354793-25-000005	021-303088               	24-APR-2025		X0708	D/A	LIVE		
0001354793-25-000004	021-316804               	24-APR-2025		X0708	D/A	LIVE		
0001354793-25-000003	021-86691                	24-APR-2025		X0708	D/A	LIVE		
0002065623-25-000001	021-544414               	24-APR-2025		X0708	D	LIVE		
0001921084-25-000002	021-544413               	24-APR-2025		X0708	D	LIVE		
0001393725-25-000099	021-544412               	24-APR-2025		X0708	D	LIVE		
0001595931-25-000001	021-544411               	24-APR-2025		X0708	D	LIVE		
0000916165-25-000004	021-544410               	24-APR-2025		X0708	D	LIVE		
0001080368-25-000010	021-544409               	24-APR-2025		X0708	D	LIVE		
0002039034-25-000001	021-525098               	24-APR-2025		X0708	D/A	LIVE		
0002052697-25-000007	021-493188               	24-APR-2025		X0708	D/A	LIVE		
0000899140-25-000560	021-123969               	24-APR-2025		X0708	D/A	LIVE		
0000899140-25-000559	021-247323               	24-APR-2025		X0708	D/A	LIVE		
0002060667-25-000002	021-544408               	24-APR-2025		X0708	D	LIVE		
0002052697-25-000006	021-502707               	24-APR-2025		X0708	D/A	LIVE		
0001415889-25-011257	021-537637               	24-APR-2025		X0708	D/A	LIVE		
0002060111-25-000003	021-542893               	24-APR-2025		X0708	D/A	LIVE		
0002031042-25-000001	021-544407               	24-APR-2025		X0708	D	LIVE		
0001393725-25-000098	021-544406               	24-APR-2025		X0708	D	LIVE		
0000905148-25-001305	021-396714               	24-APR-2025		X0708	D/A	LIVE		
0000905148-25-001304	021-396912               	24-APR-2025		X0708	D/A	LIVE		
0002065420-25-000001	021-544405               	24-APR-2025		X0708	D	LIVE		
0002063665-25-000001	021-544404               	24-APR-2025		X0708	D	LIVE		
0001779623-25-000002	021-428040               	24-APR-2025		X0708	D/A	LIVE		
0002065102-25-000001	021-544403               	24-APR-2025		X0708	D	LIVE		
0000912282-25-000469	021-544402               	24-APR-2025	3021	X0708	D	LIVE		
0001826494-25-000003	021-544401               	24-APR-2025		X0708	D	LIVE		
0000905148-25-001303	021-396917               	24-APR-2025		X0708	D/A	LIVE		
0001993111-25-000002	021-512706               	24-APR-2025		X0708	D/A	LIVE		
0002060830-25-000002	021-544400               	24-APR-2025		X0708	D	LIVE		
0000905148-25-001302	021-396724               	24-APR-2025		X0708	D/A	LIVE		
0002064629-25-000001	021-544399               	24-APR-2025		X0708	D	LIVE		
0002060763-25-000008	021-540966               	24-APR-2025		X0708	D/A	LIVE		
0002060763-25-000007	021-540966               	24-APR-2025		X0708	D/A	LIVE		
0000905148-25-001301	021-396722               	24-APR-2025		X0708	D/A	LIVE		
0002060830-25-000001	021-544398               	24-APR-2025		X0708	D	LIVE		
0002045507-25-000001	021-530093               	24-APR-2025		X0708	D/A	LIVE		
0002065547-25-000001	021-544397               	24-APR-2025		X0708	D	LIVE		
0002065561-25-000001	021-544396               	24-APR-2025		X0708	D	LIVE		
0001813958-25-000001	021-368172               	24-APR-2025		X0708	D/A	LIVE		
0000905148-25-001300	021-425415               	24-APR-2025		X0708	D/A	LIVE		
0000905148-25-001299	021-396921               	24-APR-2025		X0708	D/A	LIVE		
0001702320-25-000001	021-303628               	24-APR-2025		X0708	D/A	LIVE		
0000905148-25-001298	021-396600               	24-APR-2025		X0708	D/A	LIVE		
0002065596-25-000001	021-544395               	24-APR-2025		X0708	D	LIVE		
0002050131-25-000002	021-533593               	24-APR-2025		X0708	D/A	LIVE		
0001924394-25-000002	021-442973               	24-APR-2025		X0708	D/A	LIVE		
0001562555-25-000008	021-484106               	24-APR-2025		X0708	D/A	LIVE		
0002056178-25-000001	021-544394               	24-APR-2025		X0708	D	LIVE		
0001405086-25-000121	021-511806               	24-APR-2025		X0708	D/A	LIVE		
0002065583-25-000001	021-544393               	24-APR-2025		X0708	D	LIVE		
0001650769-25-000003	021-246548               	24-APR-2025		X0708	D/A	LIVE		
0001062993-25-007876	021-544392               	24-APR-2025		X0708	D	LIVE		
0002059433-25-000001	021-544391               	24-APR-2025		X0708	D	LIVE		
0002060027-25-000001	021-544390               	24-APR-2025		X0708	D	LIVE		
0001879785-25-000026	021-544389               	24-APR-2025	2834	X0708	D	LIVE		
0001113987-25-000001	021-479766               	24-APR-2025		X0708	D/A	LIVE		
0001546565-25-000001	021-177268               	24-APR-2025		X0708	D/A	LIVE		
0001546564-25-000001	021-177266               	24-APR-2025		X0708	D/A	LIVE		
0001968326-25-000002	021-544388               	24-APR-2025		X0708	D	LIVE		
0001561000-25-000001	021-186159               	24-APR-2025		X0708	D/A	LIVE		
0002061490-25-000001	021-544387               	24-APR-2025		X0708	D	LIVE		
0002061869-25-000002	021-541632               	24-APR-2025		X0708	D/A	LIVE		
0002064968-25-000002	021-544386               	24-APR-2025		X0708	D	LIVE		
0002065317-25-000002	021-544385               	24-APR-2025		X0708	D	LIVE		
0002052697-25-000005	021-544384               	24-APR-2025		X0708	D	LIVE		
0002021214-25-000001	021-511700               	24-APR-2025		X0708	D/A	LIVE		
0002065080-25-000001	021-544383               	24-APR-2025		X0708	D	LIVE		
0002065317-25-000001	021-544382               	24-APR-2025		X0708	D	LIVE		
0002062455-25-000002	021-544381               	24-APR-2025		X0708	D	LIVE		
0002058563-25-000002	021-544380               	24-APR-2025		X0708	D	LIVE		
0001992049-25-000003	021-491331               	24-APR-2025		X0708	D/A	LIVE		
0002053516-25-000002	021-544379               	24-APR-2025		X0708	D	LIVE		
0002062952-25-000001	021-544378               	24-APR-2025		X0708	D	LIVE		
0001890758-25-000001	021-419528               	24-APR-2025		X0708	D/A	LIVE		
0001867155-25-000001	021-419523               	24-APR-2025		X0708	D/A	LIVE		
0001867058-25-000001	021-419526               	24-APR-2025		X0708	D/A	LIVE		
0001914360-25-000001	021-462214               	24-APR-2025		X0708	D/A	LIVE		
0002065498-25-000001	021-544377               	24-APR-2025		X0708	D	LIVE		
0002050727-25-000001	021-544376               	24-APR-2025		X0708	D	LIVE		
0001762095-25-000003	021-328465               	24-APR-2025		X0708	D/A	LIVE		
0002063242-25-000001	021-544375               	24-APR-2025		X0708	D	LIVE		
0002065434-25-000001	021-544367               	24-APR-2025		X0708	D	LIVE		
0001777284-25-000005	021-544365               	24-APR-2025		X0708	D	LIVE		
0001168648-25-000009	021-511601               	24-APR-2025		X0708	D/A	LIVE		
0002065451-25-000001	021-544366               	24-APR-2025		X0708	D	LIVE		
0001917306-25-000002	021-444827               	24-APR-2025		X0708	D/A	LIVE		
0001816054-25-000001	021-544363               	24-APR-2025		X0708	D	LIVE		
0001967634-25-000001	021-544361               	24-APR-2025		X0708	D	LIVE		
0001168648-25-000008	021-511595               	24-APR-2025		X0708	D/A	LIVE		
0002065464-25-000002	021-544371               	24-APR-2025		X0708	D	LIVE		
0002065233-25-000001	021-544372               	24-APR-2025		X0708	D	LIVE		
0002014224-25-000001	021-544368               	24-APR-2025		X0708	D	LIVE		
0002055938-25-000004	021-544369               	24-APR-2025		X0708	D	LIVE		
0000911420-25-000146	021-544370               	24-APR-2025		X0708	D	LIVE		
0002065529-25-000002	021-544373               	24-APR-2025		X0708	D	LIVE		
0001613287-25-000002	021-544374               	24-APR-2025		X0708	D	LIVE		
0001465818-25-000003	021-544362               	24-APR-2025		X0708	D	LIVE		
0002009792-25-000002	021-508175               	24-APR-2025		X0708	D/A	LIVE		
0001012975-25-000211	021-544364               	24-APR-2025		X0708	D	LIVE		
0001547008-25-000003	021-176495               	24-APR-2025		X0708	D/A	LIVE		
0001964375-25-000002	021-479591               	23-APR-2025		X0708	D/A	LIVE		
0000899140-25-000558	021-544360               	23-APR-2025		X0708	D	LIVE		
0001964375-25-000001	021-479590               	23-APR-2025		X0708	D/A	LIVE		
0001868838-25-000001	021-404282               	23-APR-2025		X0708	D/A	LIVE		
0002065472-25-000002	021-544359               	23-APR-2025		X0708	D	LIVE		
0002065037-25-000001	021-544358               	23-APR-2025		X0708	D	LIVE		
0000819176-25-000001	021-216236               	23-APR-2025		X0708	D/A	LIVE		
0001888607-25-000002	021-544357               	23-APR-2025		X0708	D	LIVE		
0002058935-25-000001	021-544356               	23-APR-2025		X0708	D	LIVE		
0002062821-25-000003	021-544355               	23-APR-2025		X0708	D	LIVE		
0001855743-25-000001	021-544354               	23-APR-2025	1000	X0708	D	LIVE		
0000905148-25-001281	021-511372               	23-APR-2025		X0708	D/A	LIVE		
0000911420-25-000144	021-544353               	23-APR-2025		X0708	D	LIVE		
0002065405-25-000001	021-544352               	23-APR-2025		X0708	D	LIVE		
0000911420-25-000142	021-544351               	23-APR-2025		X0708	D	LIVE		
0002065442-25-000001	021-544350               	23-APR-2025		X0708	D	LIVE		
0002051855-25-000001	021-544349               	23-APR-2025		X0708	D	LIVE		
0002034084-25-000001	021-521984               	23-APR-2025		X0708	D/A	LIVE		
0000950103-25-005206	021-544348               	23-APR-2025		X0708	D	LIVE		
0000929638-25-001615	021-544347               	23-APR-2025		X0708	D	LIVE		
0001882137-25-000004	021-544346               	23-APR-2025		X0708	D	LIVE		
0001968367-25-000002	021-475648               	23-APR-2025		X0708	D/A	LIVE		
0002053113-25-000001	021-544345               	23-APR-2025		X0708	D	LIVE		
0002061237-25-000001	021-544344               	23-APR-2025		X0708	D	LIVE		
0002065330-25-000001	021-544343               	23-APR-2025		X0708	D	LIVE		
0000943663-25-000101	021-544342               	23-APR-2025		X0708	D	LIVE		
0001847557-25-000001	021-544341               	23-APR-2025		X0708	D	LIVE		
0000902664-25-001945	021-544340               	23-APR-2025		X0708	D	LIVE		
0002064638-25-000002	021-543674               	23-APR-2025		X0708	D/A	LIVE		
0000911420-25-000135	021-544339               	23-APR-2025		X0708	D	LIVE		
0001939427-25-000002	021-544338               	23-APR-2025		X0708	D	LIVE		
0000911420-25-000132	021-544337               	23-APR-2025		X0708	D	LIVE		
0001367664-25-000002	021-173732               	23-APR-2025		X0708	D/A	LIVE		
0000911420-25-000130	021-544336               	23-APR-2025		X0708	D	LIVE		
0002064575-25-000001	021-544335               	23-APR-2025		X0708	D	LIVE		
0001367664-25-000001	021-91453                	23-APR-2025		X0708	D/A	LIVE		
0001859062-25-000002	021-544334               	23-APR-2025		X0708	D	LIVE		
0002065449-25-000002	021-544333               	23-APR-2025		X0708	D	LIVE		
0001972903-25-000002	021-544332               	23-APR-2025		X0708	D	LIVE		
0001790574-25-000002	021-544331               	23-APR-2025		X0708	D	LIVE		
0001898443-25-000005	021-544330               	23-APR-2025		X0708	D	LIVE		
0001898443-25-000004	021-544329               	23-APR-2025		X0708	D	LIVE		
0001898443-25-000003	021-544328               	23-APR-2025		X0708	D	LIVE		
0002018685-25-000002	021-510458               	23-APR-2025		X0708	D/A	LIVE		
0002065139-25-000001	021-544327               	23-APR-2025		X0708	D	LIVE		
0001898443-25-000002	021-544326               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000022	021-97949                	23-APR-2025		X0708	D/A	LIVE		
0002065427-25-000001	021-544325               	23-APR-2025		X0708	D	LIVE		
0001968323-25-000002	021-475719               	23-APR-2025		X0708	D/A	LIVE		
0002065417-25-000001	021-544324               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000021	021-78169                	23-APR-2025		X0708	D/A	LIVE		
0001716205-25-000002	021-544323               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000020	021-67703                	23-APR-2025		X0708	D/A	LIVE		
0002065479-25-000001	021-544322               	23-APR-2025		X0708	D	LIVE		
0000911420-25-000128	021-544321               	23-APR-2025		X0708	D	LIVE		
0001489870-25-000002	021-140860               	23-APR-2025		X0708	D/A	LIVE		
0002064988-25-000019	021-244052               	23-APR-2025		X0708	D/A	LIVE		
0001967674-25-000001	021-478748               	23-APR-2025		X0708	D/A	LIVE		
0002060503-25-000001	021-544320               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000018	021-172067               	23-APR-2025		X0708	D/A	LIVE		
0001932769-25-000004	021-535656               	23-APR-2025		X0708	D/A	LIVE		
0002058140-25-000003	021-544319               	23-APR-2025		X0708	D	LIVE		
0002064959-25-000004	021-543772               	23-APR-2025		X0708	D/A	LIVE		
0002021133-25-000001	021-512365               	23-APR-2025		X0708	D/A	LIVE		
0002058140-25-000002	021-544318               	23-APR-2025		X0708	D	LIVE		
0002065426-25-000001	021-544317               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000017	021-173153               	23-APR-2025		X0708	D/A	LIVE		
0001615594-25-000066	021-544316               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000016	021-396725               	23-APR-2025		X0708	D/A	LIVE		
0002065430-25-000001	021-544315               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000015	021-75383                	23-APR-2025		X0708	D/A	LIVE		
0002023640-25-000001	021-532359               	23-APR-2025		X0708	D/A	LIVE		
0002064988-25-000014	021-238448               	23-APR-2025		X0708	D/A	LIVE		
0001960317-25-000002	021-469290               	23-APR-2025		X0708	D/A	LIVE		
0002064988-25-000013	021-107884               	23-APR-2025		X0708	D/A	LIVE		
0000945621-25-000358	021-544314               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000012	021-99669                	23-APR-2025		X0708	D/A	LIVE		
0002053645-25-000001	021-544313               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000011	021-178169               	23-APR-2025		X0708	D/A	LIVE		
0002055118-25-000002	021-544312               	23-APR-2025		X0708	D	LIVE		
0002049812-25-000002	021-544311               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000010	021-128543               	23-APR-2025		X0708	D/A	LIVE		
0002065473-25-000001	021-544310               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000009	021-116180               	23-APR-2025		X0708	D/A	LIVE		
0002049822-25-000002	021-544309               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000008	021-226204               	23-APR-2025		X0708	D/A	LIVE		
0002064988-25-000007	021-513102               	23-APR-2025		X0708	D/A	LIVE		
0002064988-25-000006	021-234525               	23-APR-2025		X0708	D/A	LIVE		
0001866949-25-000002	021-544308               	23-APR-2025		X0708	D	LIVE		
0002059956-25-000001	021-544307               	23-APR-2025		X0708	D	LIVE		
0002064988-25-000005	021-511311               	23-APR-2025		X0708	D/A	LIVE		
0002064988-25-000004	021-97950                	23-APR-2025		X0708	D/A	LIVE		
0002064988-25-000003	021-511312               	23-APR-2025		X0708	D/A	LIVE		
0002065312-25-000001	021-544306               	23-APR-2025		X0708	D	LIVE		
0001706282-25-000001	021-286414               	23-APR-2025		X0708	D/A	LIVE		
0001932769-25-000003	021-535687               	23-APR-2025		X0708	D/A	LIVE		
0002064988-25-000002	021-114863               	23-APR-2025		X0708	D/A	LIVE		
0002046642-25-000001	021-544305               	23-APR-2025		X0708	D	LIVE		
0002058140-25-000001	021-544304               	23-APR-2025		X0708	D	LIVE		
0001967204-25-000002	021-475342               	23-APR-2025		X0708	D/A	LIVE		
0002002097-25-000001	021-498677               	23-APR-2025		X0708	D/A	LIVE		
0001807191-25-000002	021-544303               	23-APR-2025		X0708	D	LIVE		
0000950142-25-001127	021-544302               	23-APR-2025		X0708	D	LIVE		
0000950142-25-001126	021-544301               	23-APR-2025		X0708	D	LIVE		
0002008884-25-000001	021-544300               	23-APR-2025		X0708	D	LIVE		
0000902664-25-001923	021-511160               	23-APR-2025		X0708	D/A	LIVE		
0001769202-25-000002	021-363941               	23-APR-2025		X0708	D/A	LIVE		
0002057564-25-000003	021-538945               	23-APR-2025		X0708	D/A	LIVE		
0002065374-25-000001	021-544299               	23-APR-2025		X0708	D	LIVE		
0002065372-25-000001	021-544298               	23-APR-2025		X0708	D	LIVE		
0002015049-25-000004	021-544297               	23-APR-2025		X0708	D	LIVE		
0001231919-25-000032	021-544296               	23-APR-2025		X0708	D	LIVE		
0001983088-25-000001	021-492873               	23-APR-2025		X0708	D/A	LIVE		
0002062866-25-000001	021-544295               	23-APR-2025		X0708	D	LIVE		
0002065124-25-000001	021-544294               	23-APR-2025		X0708	D	LIVE		
0002061632-25-000001	021-544293               	23-APR-2025		X0708	D	LIVE		
0002065356-25-000001	021-544292               	23-APR-2025		X0708	D	LIVE		
0001993608-25-000002	021-492105               	23-APR-2025		X0708	D/A	LIVE		
0002019198-25-000002	021-510702               	23-APR-2025		X0708	D/A	LIVE		
0002065444-25-000001	021-544291               	23-APR-2025		X0708	D	LIVE		
0002064769-25-000001	021-544290               	23-APR-2025		X0708	D	LIVE		
0002038117-25-000001	021-544289               	23-APR-2025		X0708	D	LIVE		
0002063595-25-000005	021-311294               	23-APR-2025		X0708	D/A	LIVE		
0002065366-25-000001	021-544288               	23-APR-2025		X0708	D	LIVE		
0002065412-25-000002	021-544287               	23-APR-2025		X0708	D	LIVE		
0001814554-25-000005	021-511470               	23-APR-2025		X0708	D/A	LIVE		
0000765572-25-000002	021-173597               	23-APR-2025		X0708	D/A	LIVE		
0000926061-25-000002	021-174928               	23-APR-2025		X0708	D/A	LIVE		
0001050606-25-000004	021-544286               	23-APR-2025	4832	X0708	D	LIVE		
0001856433-25-000002	021-397291               	23-APR-2025		X0708	D/A	LIVE		
0000911420-25-000119	021-544285               	23-APR-2025		X0708	D	LIVE		
0001856451-25-000002	021-397281               	23-APR-2025		X0708	D/A	LIVE		
0001050606-25-000003	021-544284               	23-APR-2025	4832	X0708	D	LIVE		
0002063122-25-000002	021-544283               	23-APR-2025		X0708	D	LIVE		
0000919574-25-002578	021-544282               	23-APR-2025		X0708	D	LIVE		
0000919574-25-002576	021-365359               	23-APR-2025		X0708	D/A	LIVE		
0001916421-25-000002	021-436733               	23-APR-2025		X0708	D/A	LIVE		
0000919574-25-002574	021-544281               	23-APR-2025		X0708	D	LIVE		
0001461373-25-000012	021-544280               	23-APR-2025		X0708	D	LIVE		
0000919574-25-002572	021-511328               	23-APR-2025		X0708	D/A	LIVE		
0001672344-25-000004	021-262085               	23-APR-2025		X0708	D/A	LIVE		
0000919574-25-002570	021-544194               	23-APR-2025		X0708	D/A	LIVE		
0002052697-25-000004	021-478173               	23-APR-2025		X0708	D/A	LIVE		
0002065392-25-000001	021-544279               	23-APR-2025		X0708	D	LIVE		
0002052697-25-000003	021-478170               	23-APR-2025		X0708	D/A	LIVE		
0002065360-25-000001	021-544278               	23-APR-2025		X0708	D	LIVE		
0002065393-25-000001	021-544277               	23-APR-2025		X0708	D	LIVE		
0001960410-25-000001	021-511395               	23-APR-2025		X0708	D/A	LIVE		
0001822785-25-000003	021-445933               	23-APR-2025		X0708	D/A	LIVE		
0001822785-25-000002	021-374575               	23-APR-2025		X0708	D/A	LIVE		
0001357546-25-000010	021-234056               	23-APR-2025		X0708	D/A	LIVE		
0001357546-25-000009	021-196291               	23-APR-2025		X0708	D/A	LIVE		
0001357546-25-000008	021-270607               	23-APR-2025		X0708	D/A	LIVE		
0001997770-25-000001	021-516093               	23-APR-2025		X0708	D/A	LIVE		
0001357546-25-000007	021-191828               	23-APR-2025		X0708	D/A	LIVE		
0002065390-25-000001	021-544276               	23-APR-2025		X0708	D	LIVE		
0001357546-25-000006	021-87628                	23-APR-2025		X0708	D/A	LIVE		
0002063152-25-000001	021-544275               	23-APR-2025		X0708	D	LIVE		
0002061992-25-000001	021-544268               	23-APR-2025		X0708	D	LIVE		
0002065371-25-000001	021-544271               	23-APR-2025		X0708	D	LIVE		
0002054936-25-000037	021-465747               	23-APR-2025		X0708	D/A	LIVE		
0001095449-25-000025	021-317125               	23-APR-2025		X0708	D/A	LIVE		
0002054936-25-000026	021-413601               	23-APR-2025		X0708	D/A	LIVE		
0002054936-25-000030	021-496798               	23-APR-2025		X0708	D/A	LIVE		
0002054936-25-000033	021-233225               	23-APR-2025		X0708	D/A	LIVE		
0002054936-25-000039	021-395513               	23-APR-2025		X0708	D/A	LIVE		
0002054936-25-000040	021-493127               	23-APR-2025		X0708	D/A	LIVE		
0001999861-25-000001	021-544259               	23-APR-2025		X0708	D	LIVE		
0002054936-25-000020	021-404408               	23-APR-2025		X0708	D/A	LIVE		
0002064170-25-000002	021-543268               	23-APR-2025		X0708	D/A	LIVE		
0002059721-25-000002	021-544272               	23-APR-2025		X0708	D	LIVE		
0002054936-25-000017	021-278050               	23-APR-2025		X0708	D/A	LIVE		
0002054936-25-000019	021-265531               	23-APR-2025		X0708	D/A	LIVE		
0002026911-25-000003	021-515903               	23-APR-2025		X0708	D/A	LIVE		
0002054936-25-000014	021-495227               	23-APR-2025		X0708	D/A	LIVE		
0002061148-25-000001	021-544261               	23-APR-2025		X0708	D	LIVE		
0002054936-25-000016	021-340753               	23-APR-2025		X0708	D/A	LIVE		
0002054936-25-000023	021-324519               	23-APR-2025		X0708	D/A	LIVE		
0002054936-25-000025	021-331623               	23-APR-2025		X0708	D/A	LIVE		
0001976943-25-000002	021-481755               	23-APR-2025		X0708	D/A	LIVE		
0002054936-25-000032	021-233230               	23-APR-2025		X0708	D/A	LIVE		
