ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0001641172-25-019065	021-551611               	14-JUL-2025		X0708	D	LIVE		
0000898432-25-000473	021-358212               	14-JUL-2025		X0708	D/A	LIVE		
0000911420-25-000228	021-551610               	14-JUL-2025		X0708	D	LIVE		
0002076977-25-000001	021-551609               	14-JUL-2025		X0708	D	LIVE		
0000898432-25-000472	021-280705               	14-JUL-2025		X0708	D/A	LIVE		
0002076992-25-000001	021-551608               	14-JUL-2025		X0708	D	LIVE		
0001315863-25-000518	021-452621               	14-JUL-2025		X0708	D/A	LIVE		
0001470831-25-000080	021-551607               	14-JUL-2025		X0708	D	LIVE		
0001778202-25-000003	021-340663               	14-JUL-2025		X0708	D/A	LIVE		
0002076701-25-000001	021-551606               	14-JUL-2025		X0708	D	LIVE		
0001615570-25-000001	021-222640               	14-JUL-2025		X0708	D/A	LIVE		
0002076702-25-000001	021-551605               	14-JUL-2025		X0708	D	LIVE		
0001437749-25-022651	021-551604               	14-JUL-2025	3841	X0708	D	LIVE		
0001973026-25-000001	021-551603               	14-JUL-2025		X0708	D	LIVE		
0002076703-25-000001	021-551602               	14-JUL-2025		X0708	D	LIVE		
0002075411-25-000001	021-551601               	14-JUL-2025		X0708	D	LIVE		
0002076704-25-000001	021-551600               	14-JUL-2025		X0708	D	LIVE		
0001892138-25-000001	021-420593               	14-JUL-2025		X0708	D/A	LIVE		
0002028404-25-000002	021-518538               	14-JUL-2025		X0708	D/A	LIVE		
0002076706-25-000001	021-551599               	14-JUL-2025		X0708	D	LIVE		
0002022067-25-000001	021-512985               	14-JUL-2025		X0708	D/A	LIVE		
0000898432-25-000471	021-462174               	14-JUL-2025		X0708	D/A	LIVE		
0002076898-25-000001	021-551598               	14-JUL-2025		X0708	D	LIVE		
0002013924-25-000001	021-518836               	14-JUL-2025		X0708	D/A	LIVE		
0002076707-25-000001	021-551597               	14-JUL-2025		X0708	D	LIVE		
0002058168-25-000001	021-551596               	14-JUL-2025		X0708	D	LIVE		
0002033548-25-000061	021-551595               	14-JUL-2025		X0708	D	LIVE		
0000898432-25-000470	021-429341               	14-JUL-2025		X0708	D/A	LIVE		
0002058167-25-000001	021-551594               	14-JUL-2025		X0708	D	LIVE		
0002058166-25-000001	021-551593               	14-JUL-2025		X0708	D	LIVE		
0002076708-25-000001	021-551592               	14-JUL-2025		X0708	D	LIVE		
0002076709-25-000001	021-551591               	14-JUL-2025		X0708	D	LIVE		
0002077032-25-000001	021-551590               	14-JUL-2025		X0708	D	LIVE		
0002042190-25-000001	021-551589               	14-JUL-2025		X0708	D	LIVE		
0002076527-25-000002	021-551588               	14-JUL-2025		X0708	D	LIVE		
0001813689-25-000002	021-551587               	14-JUL-2025		X0708	D	LIVE		
0001717797-25-000002	021-551586               	14-JUL-2025		X0708	D	LIVE		
0002076710-25-000001	021-551585               	14-JUL-2025		X0708	D	LIVE		
0002076628-25-000001	021-551584               	14-JUL-2025		X0708	D	LIVE		
0000908834-25-000214	021-551583               	14-JUL-2025		X0708	D	LIVE		
0002076538-25-000001	021-551582               	14-JUL-2025		X0708	D	LIVE		
0002049840-25-000001	021-551581               	14-JUL-2025		X0708	D	LIVE		
0002049838-25-000001	021-551580               	14-JUL-2025		X0708	D	LIVE		
0002073658-25-000001	021-551579               	14-JUL-2025		X0708	D	LIVE		
0002076711-25-000001	021-551578               	14-JUL-2025		X0708	D	LIVE		
0002008889-25-000001	021-510357               	14-JUL-2025		X0708	D/A	LIVE		
0001876050-25-000002	021-408395               	14-JUL-2025		X0708	D/A	LIVE		
0002076527-25-000001	021-551577               	14-JUL-2025		X0708	D	LIVE		
0002076657-25-000001	021-551576               	14-JUL-2025		X0708	D	LIVE		
0000908834-25-000213	021-551575               	14-JUL-2025		X0708	D	LIVE		
0001012975-25-000360	021-551574               	14-JUL-2025		X0708	D	LIVE		
0002076526-25-000001	021-551573               	14-JUL-2025		X0708	D	LIVE		
0002077031-25-000001	021-551572               	14-JUL-2025		X0708	D	LIVE		
0001062993-25-012786	021-551571               	14-JUL-2025		X0708	D	LIVE		
0001896410-25-000017	021-551570               	14-JUL-2025		X0708	D	LIVE		
0002029509-25-000001	021-517968               	14-JUL-2025		X0708	D/A	LIVE		
0001231919-25-000109	021-551569               	14-JUL-2025		X0708	D	LIVE		
0002075640-25-000001	021-551568               	14-JUL-2025		X0708	D	LIVE		
0000905148-25-002437	021-263308               	14-JUL-2025		X0708	D/A	LIVE		
0001714202-25-000001	021-292710               	14-JUL-2025		X0708	D/A	LIVE		
0000905148-25-002436	021-452104               	14-JUL-2025		X0708	D/A	LIVE		
0002076231-25-000001	021-551567               	14-JUL-2025		X0708	D	LIVE		
0002063407-25-000019	021-273632               	14-JUL-2025		X0708	D/A	LIVE		
0001231919-25-000108	021-551566               	14-JUL-2025		X0708	D	LIVE		
0002076985-25-000001	021-551565               	14-JUL-2025		X0708	D	LIVE		
0000905148-25-002435	021-334981               	14-JUL-2025		X0708	D/A	LIVE		
0002076844-25-000001	021-551564               	14-JUL-2025		X0708	D	LIVE		
0002077014-25-000001	021-551563               	14-JUL-2025		X0708	D	LIVE		
0002075869-25-000002	021-550776               	14-JUL-2025		X0708	D/A	LIVE		
0000905148-25-002434	021-452105               	14-JUL-2025		X0708	D/A	LIVE		
0000899140-25-000837	021-551562               	14-JUL-2025		X0708	D	LIVE		
0002073509-25-000003	021-551561               	14-JUL-2025		X0708	D	LIVE		
0000905148-25-002433	021-294557               	14-JUL-2025		X0708	D/A	LIVE		
0001062993-25-012779	021-551560               	14-JUL-2025		X0708	D	LIVE		
0002076318-25-000001	021-551559               	14-JUL-2025		X0708	D	LIVE		
0002073509-25-000002	021-551558               	14-JUL-2025		X0708	D	LIVE		
0000905148-25-002432	021-452103               	14-JUL-2025		X0708	D/A	LIVE		
0002039664-25-000001	021-526162               	14-JUL-2025		X0708	D/A	LIVE		
0002076850-25-000001	021-551557               	14-JUL-2025		X0708	D	LIVE		
0000899140-25-000836	021-551556               	14-JUL-2025		X0708	D	LIVE		
0002073509-25-000001	021-551555               	14-JUL-2025		X0708	D	LIVE		
0002076319-25-000001	021-551554               	14-JUL-2025		X0708	D	LIVE		
0000905148-25-002431	021-334976               	14-JUL-2025		X0708	D/A	LIVE		
0002076717-25-000001	021-551553               	14-JUL-2025		X0708	D	LIVE		
0000905148-25-002430	021-452107               	14-JUL-2025		X0708	D/A	LIVE		
0002075447-25-000002	021-550518               	14-JUL-2025		X0708	D/A	LIVE		
0001679243-25-000002	021-266822               	14-JUL-2025		X0708	D/A	LIVE		
0002066602-25-000001	021-551552               	14-JUL-2025		X0708	D	LIVE		
0002076320-25-000001	021-551551               	14-JUL-2025		X0708	D	LIVE		
0001013594-25-000834	021-486600               	14-JUL-2025		X0708	D/A	LIVE		
0001900103-25-000001	021-427027               	14-JUL-2025		X0708	D/A	LIVE		
0002005275-25-000005	021-551515               	14-JUL-2025		X0708	D/A	LIVE		
0001814554-25-000062	021-551550               	14-JUL-2025		X0708	D	LIVE		
0001924952-25-000004	021-551549               	14-JUL-2025		X0708	D	LIVE		
0001814554-25-000060	021-551548               	14-JUL-2025		X0708	D	LIVE		
0002076778-25-000001	021-551547               	14-JUL-2025		X0708	D	LIVE		
0002076292-25-000001	021-551546               	14-JUL-2025		X0708	D	LIVE		
0001959498-25-000003	021-499959               	14-JUL-2025		X0708	D/A	LIVE		
0002074978-25-000002	021-551545               	14-JUL-2025		X0708	D	LIVE		
0002074978-25-000001	021-551544               	14-JUL-2025		X0708	D	LIVE		
0002069098-25-000001	021-551543               	14-JUL-2025		X0708	D	LIVE		
0002030310-25-000001	021-518760               	14-JUL-2025		X0708	D/A	LIVE		
0002054212-25-000001	021-551542               	14-JUL-2025		X0708	D	LIVE		
0002038498-25-000001	021-551541               	14-JUL-2025		X0708	D	LIVE		
0001817322-25-000003	021-551540               	14-JUL-2025		X0708	D	LIVE		
0001817352-25-000003	021-551539               	14-JUL-2025		X0708	D	LIVE		
0001104659-25-067496	021-551538               	14-JUL-2025		X0708	D	LIVE		
0002074587-25-000001	021-551537               	14-JUL-2025		X0708	D	LIVE		
0002003807-25-000001	021-551533               	14-JUL-2025		X0708	D	LIVE		
0002069997-25-000001	021-551534               	14-JUL-2025		X0708	D	LIVE		
0001328478-25-000003	021-551530               	14-JUL-2025		X0708	D	LIVE		
0001507150-25-000005	021-551535               	14-JUL-2025		X0708	D	LIVE		
0001961845-25-000001	021-472493               	14-JUL-2025		X0708	D/A	LIVE		
0002071871-25-000004	021-551532               	14-JUL-2025		X0708	D	LIVE		
0002076997-25-000001	021-551536               	14-JUL-2025		X0708	D	LIVE		
0001971760-25-000003	021-551531               	14-JUL-2025		X0708	D	LIVE		
0001961844-25-000002	021-472492               	14-JUL-2025		X0708	D/A	LIVE		
0002071871-25-000003	021-551529               	11-JUL-2025		X0708	D	LIVE		
0001012975-25-000359	021-551528               	11-JUL-2025		X0708	D	LIVE		
0002076946-25-000001	021-551527               	11-JUL-2025		X0708	D	LIVE		
0002042301-25-000002	021-528083               	11-JUL-2025		X0708	D/A	LIVE		
0001641172-25-018817	021-551526               	11-JUL-2025	2834	X0708	D	LIVE		
0002070426-25-000001	021-551525               	11-JUL-2025		X0708	D	LIVE		
0001727689-25-000050	021-551524               	11-JUL-2025		X0708	D	LIVE		
0001800153-25-000001	021-358253               	11-JUL-2025		X0708	D/A	LIVE		
0001930054-25-000003	021-499911               	11-JUL-2025		X0708	D/A	LIVE		
0001141488-25-000002	021-551523               	11-JUL-2025		X0708	D	LIVE		
0001754200-25-000001	021-323213               	11-JUL-2025		X0708	D/A	LIVE		
0002071871-25-000002	021-551522               	11-JUL-2025		X0708	D	LIVE		
0002063595-25-000026	021-452960               	11-JUL-2025		X0708	D/A	LIVE		
0001708885-25-000001	021-288762               	11-JUL-2025		X0708	D/A	LIVE		
0002075220-25-000004	021-551521               	11-JUL-2025		X0708	D	LIVE		
0001763149-25-000002	021-551520               	11-JUL-2025		X0708	D	LIVE		
0001953940-25-000003	021-500418               	11-JUL-2025	6282	X0708	D/A	LIVE		
0001595412-25-000001	021-209457               	11-JUL-2025		X0708	D/A	LIVE		
0002076013-25-000001	021-551519               	11-JUL-2025		X0708	D	LIVE		
0001805810-25-000002	021-362193               	11-JUL-2025		X0708	D/A	LIVE		
0001708888-25-000001	021-288765               	11-JUL-2025		X0708	D/A	LIVE		
0002050229-25-000002	021-533927               	11-JUL-2025		X0708	D/A	LIVE		
0001872197-25-000002	021-518535               	11-JUL-2025		X0708	D/A	LIVE		
0000940397-25-000010	021-551518               	11-JUL-2025		X0708	D	LIVE		
0002030772-25-000002	021-533924               	11-JUL-2025	6282	X0708	D/A	LIVE		
0002072147-25-000003	021-548435               	11-JUL-2025		X0708	D/A	LIVE		
0002051746-25-000002	021-535711               	11-JUL-2025		X0708	D/A	LIVE		
0000950142-25-001881	021-290943               	11-JUL-2025		X0708	D/A	LIVE		
0002076934-25-000001	021-551517               	11-JUL-2025		X0708	D	LIVE		
0002076969-25-000001	021-551516               	11-JUL-2025		X0708	D	LIVE		
0001924825-25-000002	021-451110               	11-JUL-2025		X0708	D/A	LIVE		
0002060763-25-000010	021-540966               	11-JUL-2025		X0708	D/A	LIVE		
0002005275-25-000004	021-551515               	11-JUL-2025		X0708	D	LIVE		
0002076735-25-000001	021-551514               	11-JUL-2025		X0708	D	LIVE		
0000911420-25-000226	021-500853               	11-JUL-2025		X0708	D/A	LIVE		
0002076329-25-000001	021-551513               	11-JUL-2025		X0708	D	LIVE		
0001925617-25-000001	021-452410               	11-JUL-2025		X0708	D/A	LIVE		
0001925610-25-000001	021-452409               	11-JUL-2025		X0708	D/A	LIVE		
0001925599-25-000001	021-452408               	11-JUL-2025		X0708	D/A	LIVE		
0002075736-25-000002	021-551512               	11-JUL-2025		X0708	D	LIVE		
0002076693-25-000001	021-551511               	11-JUL-2025		X0708	D	LIVE		
0001572426-25-000005	021-551507               	11-JUL-2025		X0708	D/A	LIVE		
0002076697-25-000001	021-551510               	11-JUL-2025		X0708	D	LIVE		
0001936519-25-000003	021-451858               	11-JUL-2025		X0708	D/A	LIVE		
0000945621-25-000578	021-551509               	11-JUL-2025		X0708	D	LIVE		
0002075736-25-000001	021-551508               	11-JUL-2025		X0708	D	LIVE		
0001572426-25-000004	021-551507               	11-JUL-2025		X0708	D	LIVE		
0002076695-25-000001	021-551506               	11-JUL-2025		X0708	D	LIVE		
0002076941-25-000001	021-551505               	11-JUL-2025		X0708	D	LIVE		
0001683168-25-005051	021-541213               	11-JUL-2025		X0708	D/A	LIVE		
0002076656-25-000006	021-551504               	11-JUL-2025		X0708	D	LIVE		
0002076656-25-000005	021-551503               	11-JUL-2025		X0708	D	LIVE		
0001736923-25-000003	021-370677               	11-JUL-2025		X0708	D/A	LIVE		
0002076656-25-000004	021-551502               	11-JUL-2025		X0708	D	LIVE		
0000905148-25-002386	021-551501               	11-JUL-2025		X0708	D	LIVE		
0002076833-25-000002	021-551382               	11-JUL-2025		X0708	D/A	LIVE		
0002076656-25-000003	021-551500               	11-JUL-2025		X0708	D	LIVE		
0002076656-25-000002	021-551499               	11-JUL-2025		X0708	D	LIVE		
0002076656-25-000001	021-551498               	11-JUL-2025		X0708	D	LIVE		
0002074387-25-000001	021-551497               	11-JUL-2025		X0708	D	LIVE		
0001917271-25-000002	021-551496               	11-JUL-2025		X0708	D	LIVE		
0000905148-25-002384	021-551495               	11-JUL-2025		X0708	D	LIVE		
0002076834-25-000001	021-551494               	11-JUL-2025		X0708	D	LIVE		
0001158649-25-000006	021-544657               	11-JUL-2025		X0708	D/A	LIVE		
0002077007-25-000001	021-551493               	11-JUL-2025		X0708	D	LIVE		
0000929638-25-002582	021-518597               	11-JUL-2025		X0708	D/A	LIVE		
0002046655-25-000001	021-533481               	11-JUL-2025		X0708	D/A	LIVE		
0001782236-25-000003	021-551492               	11-JUL-2025		X0708	D	LIVE		
0002075852-25-000001	021-551491               	11-JUL-2025		X0708	D	LIVE		
0000929638-25-002579	021-518598               	11-JUL-2025		X0708	D/A	LIVE		
0001977853-25-000003	021-488817               	11-JUL-2025		X0708	D/A	LIVE		
0001470831-25-000078	021-551490               	11-JUL-2025		X0708	D	LIVE		
0000905148-25-002383	021-551489               	11-JUL-2025		X0708	D	LIVE		
0000905148-25-002382	021-551488               	11-JUL-2025		X0708	D	LIVE		
0001818286-25-000003	021-551487               	11-JUL-2025		X0708	D	LIVE		
0002072161-25-000004	021-551486               	11-JUL-2025		X0708	D	LIVE		
0001938666-25-000002	021-455330               	11-JUL-2025		X0708	D/A	LIVE		
0002075529-25-000001	021-551485               	11-JUL-2025		X0708	D	LIVE		
0002076820-25-000004	021-551364               	11-JUL-2025		X0708	D/A	LIVE		
0001951159-25-000001	021-462286               	11-JUL-2025		X0708	D/A	LIVE		
0002069923-25-000001	021-551484               	11-JUL-2025		X0708	D	LIVE		
0002076326-25-000001	021-551483               	11-JUL-2025		X0708	D	LIVE		
0002076820-25-000003	021-551364               	11-JUL-2025		X0708	D/A	LIVE		
0001817576-25-000002	021-371057               	11-JUL-2025		X0708	D/A	LIVE		
0002046365-25-000001	021-531977               	11-JUL-2025		X0708	D/A	LIVE		
0002062649-25-000001	021-551482               	11-JUL-2025		X0708	D	LIVE		
0002076188-25-000001	021-551481               	11-JUL-2025		X0708	D	LIVE		
0002071871-25-000001	021-551480               	11-JUL-2025		X0708	D	LIVE		
0001932792-25-000001	021-466614               	11-JUL-2025		X0708	D/A	LIVE		
0002075725-25-000004	021-551479               	11-JUL-2025		X0708	D	LIVE		
0002076820-25-000002	021-551364               	11-JUL-2025		X0708	D/A	LIVE		
0001932794-25-000001	021-452176               	11-JUL-2025		X0708	D/A	LIVE		
0002076733-25-000001	021-551478               	11-JUL-2025		X0708	D	LIVE		
0002056507-25-000001	021-551477               	11-JUL-2025		X0708	D	LIVE		
0001315863-25-000517	021-551476               	11-JUL-2025		X0708	D	LIVE		
0002074810-25-000002	021-551475               	11-JUL-2025		X0708	D	LIVE		
0001932798-25-000001	021-452171               	11-JUL-2025		X0708	D/A	LIVE		
0002066497-25-000001	021-551474               	11-JUL-2025		X0708	D	LIVE		
0002076970-25-000001	021-551473               	11-JUL-2025		X0708	D	LIVE		
0002075725-25-000003	021-551472               	11-JUL-2025		X0708	D	LIVE		
0002062351-25-000010	021-551471               	11-JUL-2025		X0708	D	LIVE		
0001944136-25-000002	021-551470               	11-JUL-2025		X0708	D	LIVE		
0002074680-25-000001	021-551469               	11-JUL-2025		X0708	D	LIVE		
0002063407-25-000018	021-551468               	11-JUL-2025		X0708	D	LIVE		
0001932685-25-000001	021-452168               	11-JUL-2025		X0708	D/A	LIVE		
0002076658-25-000001	021-551467               	11-JUL-2025		X0708	D	LIVE		
0002039075-25-000002	021-525652               	11-JUL-2025		X0708	D/A	LIVE		
0002063407-25-000017	021-551466               	11-JUL-2025		X0708	D	LIVE		
0001915951-25-000002	021-448734               	11-JUL-2025		X0708	D/A	LIVE		
0002076303-25-000001	021-551465               	11-JUL-2025		X0708	D	LIVE		
0001927196-25-000004	021-551464               	11-JUL-2025		X0708	D	LIVE		
0001300306-25-000003	021-551463               	11-JUL-2025		X0708	D	LIVE		
0002067202-25-000002	021-547009               	11-JUL-2025		X0708	D/A	LIVE		
0002073806-25-000001	021-551462               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004070	021-551461               	11-JUL-2025		X0708	D	LIVE		
0002076908-25-000002	021-551460               	11-JUL-2025		X0708	D	LIVE		
0001670747-25-000003	021-551459               	11-JUL-2025	2834	X0708	D	LIVE		
0001004878-25-000005	021-551458               	11-JUL-2025	2086	X0708	D	LIVE		
0001619692-25-000003	021-225484               	11-JUL-2025		X0708	D/A	LIVE		
0002074997-25-000001	021-551457               	11-JUL-2025		X0708	D	LIVE		
0002068898-25-000003	021-548691               	11-JUL-2025		X0708	D/A	LIVE		
0001437749-25-022576	021-551456               	11-JUL-2025		X0708	D	LIVE		
0002076867-25-000001	021-551455               	11-JUL-2025		X0708	D	LIVE		
0001231919-25-000107	021-551454               	11-JUL-2025		X0708	D	LIVE		
0002075140-25-000002	021-551453               	11-JUL-2025		X0708	D	LIVE		
0001891690-25-000002	021-551452               	11-JUL-2025		X0708	D	LIVE		
0000902664-25-002991	021-486776               	11-JUL-2025		X0708	D/A	LIVE		
0001744740-25-000002	021-551451               	11-JUL-2025		X0708	D	LIVE		
0002075140-25-000001	021-551450               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004067	021-523567               	11-JUL-2025		X0708	D/A	LIVE		
0002076240-25-000001	021-551449               	11-JUL-2025		X0708	D	LIVE		
0001919156-25-000002	021-551448               	11-JUL-2025		X0708	D	LIVE		
0001812502-25-000002	021-368417               	11-JUL-2025		X0708	D/A	LIVE		
0002060608-25-000006	021-543182               	11-JUL-2025		X0708	D/A	LIVE		
0002076455-25-000001	021-551447               	11-JUL-2025		X0708	D	LIVE		
0001600108-25-000002	021-212744               	11-JUL-2025		X0708	D/A	LIVE		
0002076624-25-000001	021-551446               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004064	021-377965               	11-JUL-2025		X0708	D/A	LIVE		
0000926877-25-000018	021-551445               	11-JUL-2025		X0708	D	LIVE		
0001601811-25-000002	021-551444               	11-JUL-2025		X0708	D	LIVE		
0002075273-25-000001	021-551443               	11-JUL-2025		X0708	D	LIVE		
0002076580-25-000001	021-551442               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004062	021-377980               	11-JUL-2025		X0708	D/A	LIVE		
0000935836-25-000457	021-377557               	11-JUL-2025		X0708	D/A	LIVE		
0000935836-25-000456	021-377604               	11-JUL-2025		X0708	D/A	LIVE		
0002076861-25-000001	021-551441               	11-JUL-2025		X0708	D	LIVE		
0001665483-25-000001	021-519992               	11-JUL-2025		X0708	D/A	LIVE		
0000945621-25-000577	021-174047               	11-JUL-2025		X0708	D/A	LIVE		
0001602514-25-000002	021-213903               	11-JUL-2025		X0708	D/A	LIVE		
0000945621-25-000576	021-174048               	11-JUL-2025		X0708	D/A	LIVE		
0002076923-25-000001	021-551440               	11-JUL-2025		X0708	D	LIVE		
0000945621-25-000575	021-199422               	11-JUL-2025		X0708	D/A	LIVE		
0001702895-25-000002	021-288010               	11-JUL-2025		X0708	D/A	LIVE		
0002076648-25-000001	021-551439               	11-JUL-2025		X0708	D	LIVE		
0002065457-25-000001	021-551438               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004060	021-81047                	11-JUL-2025		X0708	D/A	LIVE		
0000919574-25-004058	021-551437               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004056	021-518533               	11-JUL-2025		X0708	D/A	LIVE		
0000919574-25-004054	021-518532               	11-JUL-2025		X0708	D/A	LIVE		
0002076642-25-000001	021-551436               	11-JUL-2025		X0708	D	LIVE		
0002075638-25-000001	021-551435               	11-JUL-2025		X0708	D	LIVE		
0002076817-25-000001	021-551434               	11-JUL-2025		X0708	D	LIVE		
0001476395-25-000002	021-216328               	11-JUL-2025		X0708	D/A	LIVE		
0002070585-25-000001	021-551433               	11-JUL-2025		X0708	D	LIVE		
0002075868-25-000001	021-551432               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004052	021-344624               	11-JUL-2025		X0708	D/A	LIVE		
0000919574-25-004050	021-77434                	11-JUL-2025		X0708	D/A	LIVE		
0002074983-25-000001	021-551431               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004048	021-91798-2B             	11-JUL-2025		X0708	D/A	LIVE		
0002075708-25-000001	021-551430               	11-JUL-2025		X0708	D	LIVE		
0002075707-25-000001	021-551429               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004046	021-486995               	11-JUL-2025		X0708	D/A	LIVE		
0002076785-25-000001	021-551428               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004044	021-406222               	11-JUL-2025		X0708	D/A	LIVE		
0001687541-25-000002	021-283789               	11-JUL-2025		X0708	D/A	LIVE		
0002076667-25-000001	021-551427               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004042	021-95734                	11-JUL-2025		X0708	D/A	LIVE		
0002076671-25-000001	021-551426               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004040	021-243632               	11-JUL-2025		X0708	D/A	LIVE		
0000919574-25-004039	021-129040               	11-JUL-2025		X0708	D/A	LIVE		
0000902664-25-002985	021-181101               	11-JUL-2025		X0708	D/A	LIVE		
0002024409-25-000005	021-455027               	11-JUL-2025		X0708	D/A	LIVE		
0000902664-25-002984	021-343993               	11-JUL-2025		X0708	D/A	LIVE		
0002076848-25-000001	021-551425               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004036	021-56923                	11-JUL-2025		X0708	D/A	LIVE		
0000919574-25-004034	021-128048               	11-JUL-2025		X0708	D/A	LIVE		
0001669906-25-000001	021-269018               	11-JUL-2025		X0708	D/A	LIVE		
0002075602-25-000001	021-551424               	11-JUL-2025		X0708	D	LIVE		
0000902664-25-002983	021-266773               	11-JUL-2025		X0708	D/A	LIVE		
0002076638-25-000001	021-551423               	11-JUL-2025		X0708	D	LIVE		
0002075603-25-000001	021-551422               	11-JUL-2025		X0708	D	LIVE		
0000943663-25-000188	021-199028               	11-JUL-2025		X0708	D/A	LIVE		
0000919574-25-004032	021-182722               	11-JUL-2025		X0708	D/A	LIVE		
0002075729-25-000001	021-551421               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004030	021-182721               	11-JUL-2025		X0708	D/A	LIVE		
0002075630-25-000001	021-551420               	11-JUL-2025		X0708	D	LIVE		
0002075632-25-000001	021-551419               	11-JUL-2025		X0708	D	LIVE		
0000919574-25-004027	021-452355               	11-JUL-2025		X0708	D/A	LIVE		
0000919574-25-004025	021-451778               	11-JUL-2025		X0708	D/A	LIVE		
0002075599-25-000001	021-551418               	11-JUL-2025		X0708	D	LIVE		
0002076641-25-000001	021-551417               	11-JUL-2025		X0708	D	LIVE		
0002076636-25-000001	021-551416               	11-JUL-2025		X0708	D	LIVE		
0002075600-25-000001	021-551415               	11-JUL-2025		X0708	D	LIVE		
0002075915-25-000001	021-551414               	11-JUL-2025		X0708	D	LIVE		
0002076059-25-000001	021-551413               	11-JUL-2025		X0708	D	LIVE		
0002076058-25-000001	021-551412               	11-JUL-2025		X0708	D	LIVE		
0002076057-25-000001	021-551411               	11-JUL-2025		X0708	D	LIVE		
0001940535-25-000002	021-551410               	11-JUL-2025		X0708	D	LIVE		
0001615594-25-000090	021-551409               	11-JUL-2025		X0708	D	LIVE		
0002076056-25-000001	021-551408               	11-JUL-2025		X0708	D	LIVE		
0002076625-25-000005	021-551227               	11-JUL-2025		X0708	D/A	LIVE		
0001583132-25-000001	021-551407               	11-JUL-2025		X0708	D	LIVE		
0002076055-25-000001	021-551406               	11-JUL-2025		X0708	D	LIVE		
0002076054-25-000001	021-551405               	11-JUL-2025		X0708	D	LIVE		
0001816829-25-000002	021-371199               	11-JUL-2025		X0708	D/A	LIVE		
0001871686-25-000002	021-406351               	11-JUL-2025		X0708	D/A	LIVE		
0002076625-25-000003	021-551227               	11-JUL-2025		X0708	D/A	LIVE		
0002076664-25-000001	021-551404               	11-JUL-2025		X0708	D	LIVE		
0001685535-25-000002	021-290766               	11-JUL-2025		X0708	D/A	LIVE		
0001983804-25-000002	021-493639               	11-JUL-2025		X0708	D/A	LIVE		
0002076666-25-000001	021-551403               	11-JUL-2025		X0708	D	LIVE		
0002076840-25-000001	021-551402               	11-JUL-2025		X0708	D	LIVE		
0002076045-25-000001	021-551401               	11-JUL-2025		X0708	D	LIVE		
0001870400-25-000002	021-406956               	11-JUL-2025		X0708	D/A	LIVE		
0001768435-25-000002	021-335573               	11-JUL-2025		X0708	D/A	LIVE		
0001516584-25-000002	021-157556               	11-JUL-2025		X0708	D/A	LIVE		
0002076669-25-000001	021-551400               	11-JUL-2025		X0708	D	LIVE		
0001405793-25-000002	021-105673               	11-JUL-2025		X0708	D/A	LIVE		
0002076046-25-000001	021-551399               	11-JUL-2025		X0708	D	LIVE		
0001461762-25-000002	021-130298               	11-JUL-2025		X0708	D/A	LIVE		
0002076845-25-000001	021-551398               	11-JUL-2025		X0708	D	LIVE		
0002076047-25-000001	021-551397               	11-JUL-2025		X0708	D	LIVE		
0002076670-25-000001	021-551396               	11-JUL-2025		X0708	D	LIVE		
0002076663-25-000001	021-551395               	11-JUL-2025		X0708	D	LIVE		
0002051084-25-000001	021-551394               	11-JUL-2025		X0708	D	LIVE		
0002076635-25-000001	021-551393               	11-JUL-2025		X0708	D	LIVE		
0002076637-25-000001	021-551392               	11-JUL-2025		X0708	D	LIVE		
0002076493-25-000001	021-551391               	11-JUL-2025		X0708	D	LIVE		
0002027572-25-000003	021-551390               	11-JUL-2025		X0708	D	LIVE		
0000902664-25-002982	021-518395               	11-JUL-2025		X0708	D/A	LIVE		
0000902664-25-002981	021-518396               	11-JUL-2025		X0708	D/A	LIVE		
0000902664-25-002980	021-289473               	11-JUL-2025		X0708	D/A	LIVE		
0000902664-25-002979	021-352314               	11-JUL-2025		X0708	D/A	LIVE		
0000902664-25-002978	021-352312               	11-JUL-2025		X0708	D/A	LIVE		
0002076856-25-000001	021-551389               	11-JUL-2025		X0708	D	LIVE		
0000902664-25-002977	021-316952               	11-JUL-2025		X0708	D/A	LIVE		
0000902664-25-002976	021-316951               	11-JUL-2025		X0708	D/A	LIVE		
0002050186-25-000003	021-534376               	11-JUL-2025		X0708	D/A	LIVE		
0000902664-25-002975	021-486772               	11-JUL-2025		X0708	D/A	LIVE		
0002075220-25-000003	021-551388               	11-JUL-2025		X0708	D	LIVE		
