ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0001716617-26-000001	021-294359               	14-JAN-2026		X0708	D/A	LIVE		
0001722233-26-000001	021-298413               	14-JAN-2026		X0708	D/A	LIVE		
0001679416-26-000001	021-266801               	14-JAN-2026		X0708	D/A	LIVE		
0000902664-26-000197	021-278242               	14-JAN-2026		X0708	D/A	LIVE		
0001904270-26-000001	021-569831               	14-JAN-2026		X0708	D	LIVE		
0001833078-26-000010	021-390966               	14-JAN-2026		X0708	D/A	LIVE		
0001709409-26-000002	021-569832               	14-JAN-2026	1040	X0708	D	LIVE		
0002104085-26-000001	021-569812               	14-JAN-2026		X0708	D	LIVE		
0002048313-26-000001	021-535141               	14-JAN-2026		X0708	D/A	LIVE		
0001012975-26-000039	021-500939               	14-JAN-2026		X0708	D/A	LIVE		
0002104834-26-000001	021-569820               	14-JAN-2026		X0708	D	LIVE		
0002080086-26-000001	021-569821               	14-JAN-2026		X0708	D	LIVE		
0001613185-26-000004	021-223110               	14-JAN-2026		X0708	D/A	LIVE		
0001231919-26-000049	021-569811               	14-JAN-2026		X0708	D	LIVE		
0001833078-26-000005	021-389428               	14-JAN-2026		X0708	D/A	LIVE		
0002103929-26-000001	021-569825               	14-JAN-2026		X0708	D	LIVE		
0001833078-26-000008	021-429584               	14-JAN-2026		X0708	D/A	LIVE		
0002104944-26-000003	021-569834               	14-JAN-2026		X0708	D	LIVE		
0001938290-26-000001	021-535229               	14-JAN-2026		X0708	D/A	LIVE		
0001231919-26-000050	021-569813               	14-JAN-2026		X0708	D	LIVE		
0002104899-26-000001	021-569814               	14-JAN-2026		X0708	D	LIVE		
0002099822-26-000001	021-569818               	14-JAN-2026		X0708	D	LIVE		
0001833078-26-000003	021-377063               	14-JAN-2026		X0708	D/A	LIVE		
0001650937-26-000004	021-247078               	14-JAN-2026		X0708	D/A	LIVE		
0001833078-26-000011	021-415538               	14-JAN-2026		X0708	D/A	LIVE		
0002104964-26-000001	021-569835               	14-JAN-2026		X0708	D	LIVE		
0001674651-26-000001	021-569828               	14-JAN-2026		X0708	D	LIVE		
0002083275-26-000003	021-569816               	14-JAN-2026		X0708	D	LIVE		
0001833078-26-000004	021-378338               	14-JAN-2026		X0708	D/A	LIVE		
0002100296-26-000001	021-569817               	14-JAN-2026		X0708	D	LIVE		
0002103970-26-000001	021-569826               	14-JAN-2026		X0708	D	LIVE		
0001674648-26-000001	021-569830               	14-JAN-2026		X0708	D	LIVE		
0001833078-26-000009	021-408785               	14-JAN-2026		X0708	D/A	LIVE		
0002104959-26-000001	021-569833               	14-JAN-2026		X0708	D	LIVE		
0001833078-26-000012	021-409125               	14-JAN-2026		X0708	D/A	LIVE		
0001104659-26-003485	021-569838               	14-JAN-2026		X0708	D	LIVE		
0002102989-26-000001	021-569839               	14-JAN-2026		X0708	D	LIVE		
0002047141-26-000001	021-535074               	14-JAN-2026		X0708	D/A	LIVE		
0001673359-26-000001	021-262308               	14-JAN-2026		X0708	D/A	LIVE		
0001833078-26-000007	021-388966               	14-JAN-2026		X0708	D/A	LIVE		
0002105165-26-000001	021-569827               	14-JAN-2026		X0708	D	LIVE		
0001836875-26-000011	021-569836               	14-JAN-2026	3612	X0708	D	LIVE		
0001820485-26-000001	021-569845               	14-JAN-2026		X0708	D	LIVE		
0002093894-26-000001	021-569846               	14-JAN-2026		X0708	D	LIVE		
0002104645-26-000001	021-569819               	14-JAN-2026		X0708	D	LIVE		
0002102742-26-000001	021-569822               	14-JAN-2026		X0708	D	LIVE		
0002069776-26-000002	021-569842               	14-JAN-2026		X0708	D	LIVE		
0002104743-26-000001	021-569815               	14-JAN-2026		X0708	D	LIVE		
0001833078-26-000002	021-377060               	14-JAN-2026		X0708	D/A	LIVE		
0001104659-26-003482	021-569837               	14-JAN-2026		X0708	D	LIVE		
0002103125-26-000002	021-569840               	14-JAN-2026		X0708	D	LIVE		
0002100318-26-000002	021-569841               	14-JAN-2026		X0708	D	LIVE		
0002098080-26-000001	021-569843               	14-JAN-2026		X0708	D	LIVE		
0002094470-26-000001	021-569844               	14-JAN-2026		X0708	D	LIVE		
0002104648-26-000001	021-569829               	14-JAN-2026		X0708	D	LIVE		
0001833078-26-000006	021-388142               	14-JAN-2026		X0708	D/A	LIVE		
0002048310-26-000001	021-535140               	14-JAN-2026		X0708	D/A	LIVE		
0002097656-26-000002	021-569823               	14-JAN-2026		X0708	D	LIVE		
0002102737-26-000001	021-569824               	14-JAN-2026		X0708	D	LIVE		
0000905148-26-000166	021-357456               	13-JAN-2026		X0708	D/A	LIVE		
0000905148-26-000165	021-302842               	13-JAN-2026		X0708	D/A	LIVE		
0001941040-26-000017	021-556063               	13-JAN-2026		X0708	D/A	LIVE		
0001875557-26-000001	021-568186               	13-JAN-2026		X0708	D/A	LIVE		
0001832502-26-000001	021-569810               	13-JAN-2026		X0708	D	LIVE		
0001904429-26-000001	021-429598               	13-JAN-2026		X0708	D/A	LIVE		
0002104257-26-000001	021-569809               	13-JAN-2026		X0708	D	LIVE		
0001683168-26-000266	021-569808               	13-JAN-2026	6199	X0708	D	LIVE		
0002102870-26-000001	021-569807               	13-JAN-2026		X0708	D	LIVE		
0002087053-26-000001	021-569806               	13-JAN-2026		X0708	D	LIVE		
0001603417-26-000001	021-569805               	13-JAN-2026		X0708	D	LIVE		
0002104956-26-000001	021-569804               	13-JAN-2026		X0708	D	LIVE		
0002104880-26-000001	021-569803               	13-JAN-2026		X0708	D	LIVE		
0001493152-26-002075	021-569802               	13-JAN-2026	3640	X0708	D	LIVE		
0002103812-26-000001	021-569801               	13-JAN-2026		X0708	D	LIVE		
0001904260-26-000001	021-429593               	13-JAN-2026		X0708	D/A	LIVE		
0002104275-26-000001	021-569800               	13-JAN-2026		X0708	D	LIVE		
0002085875-26-000001	021-557544               	13-JAN-2026		X0708	D/A	LIVE		
0002102610-26-000001	021-569799               	13-JAN-2026		X0708	D	LIVE		
0001470831-26-000027	021-513710               	13-JAN-2026		X0708	D/A	LIVE		
0000815917-26-000002	021-569798               	13-JAN-2026	6211	X0708	D	LIVE		
0002104815-26-000001	021-569797               	13-JAN-2026		X0708	D	LIVE		
0001725430-26-000001	021-569796               	13-JAN-2026	3841	X0708	D	LIVE		
0001398344-26-000625	021-330670               	13-JAN-2026		X0708	D/A	LIVE		
0002104229-26-000001	021-569795               	13-JAN-2026		X0708	D	LIVE		
0001790777-26-000001	021-569794               	13-JAN-2026		X0708	D	LIVE		
0001933583-26-000001	021-450676               	13-JAN-2026		X0708	D/A	LIVE		
0001933574-26-000001	021-450694               	13-JAN-2026		X0708	D/A	LIVE		
0001493152-26-002015	021-534915               	13-JAN-2026	7374	X0708	D/A	LIVE		
0001933584-26-000001	021-450684               	13-JAN-2026		X0708	D/A	LIVE		
0001836871-26-000001	021-384823               	13-JAN-2026		X0708	D/A	LIVE		
0000905729-26-000017	021-569793               	13-JAN-2026		X0708	D	LIVE		
0000919574-26-000321	021-474835               	13-JAN-2026		X0708	D/A	LIVE		
0002104995-26-000001	021-569792               	13-JAN-2026		X0708	D	LIVE		
0002080245-26-000001	021-554033               	13-JAN-2026		X0708	D/A	LIVE		
0000935836-26-000035	021-569791               	13-JAN-2026		X0708	D	LIVE		
0001795944-26-000002	021-357991               	13-JAN-2026		X0708	D/A	LIVE		
0002078474-26-000001	021-554032               	13-JAN-2026		X0708	D/A	LIVE		
0001140361-26-001082	021-561318               	13-JAN-2026		X0708	D/A	LIVE		
0000935836-26-000034	021-170952               	13-JAN-2026		X0708	D/A	LIVE		
0002094145-26-000002	021-563482               	13-JAN-2026		X0708	D/A	LIVE		
0001799686-26-000001	021-358113               	13-JAN-2026		X0708	D/A	LIVE		
0002100533-26-000001	021-569790               	13-JAN-2026		X0708	D	LIVE		
0002071842-26-000001	021-569789               	13-JAN-2026		X0708	D	LIVE		
0001654551-26-000001	021-569788               	13-JAN-2026	6022	X0708	D	LIVE		
0000908834-26-000027	021-569787               	13-JAN-2026		X0708	D	LIVE		
0000908834-26-000026	021-569786               	13-JAN-2026		X0708	D	LIVE		
0000908834-26-000025	021-569785               	13-JAN-2026		X0708	D	LIVE		
0000908834-26-000024	021-569784               	13-JAN-2026		X0708	D	LIVE		
0000908834-26-000023	021-569783               	13-JAN-2026		X0708	D	LIVE		
0000908834-26-000022	021-569782               	13-JAN-2026		X0708	D	LIVE		
0000904454-26-000016	021-492959               	13-JAN-2026		X0708	D/A	LIVE		
0001541472-26-000001	021-173246               	13-JAN-2026		X0708	D/A	LIVE		
0001541477-26-000001	021-173250               	13-JAN-2026		X0708	D/A	LIVE		
0001851331-26-000001	021-470636               	13-JAN-2026		X0708	D/A	LIVE		
0002103224-26-000001	021-569781               	13-JAN-2026		X0708	D	LIVE		
0002103800-26-000001	021-569780               	13-JAN-2026		X0708	D	LIVE		
0002047650-26-000001	021-534358               	13-JAN-2026		X0708	D/A	LIVE		
0002103709-26-000001	021-569779               	13-JAN-2026		X0708	D	LIVE		
0002103728-26-000001	021-569778               	13-JAN-2026		X0708	D	LIVE		
0002098911-26-000002	021-565469               	13-JAN-2026		X0708	D/A	LIVE		
0000950142-26-000136	021-153542               	13-JAN-2026		X0708	D/A	LIVE		
0001797028-26-000001	021-358042               	13-JAN-2026		X0708	D/A	LIVE		
0000950142-26-000135	021-153543               	13-JAN-2026		X0708	D/A	LIVE		
0002102352-26-000001	021-569777               	13-JAN-2026		X0708	D	LIVE		
0002102301-26-000001	021-569776               	13-JAN-2026		X0708	D	LIVE		
0002103017-26-000001	021-569775               	13-JAN-2026		X0708	D	LIVE		
0000898432-26-000028	021-569774               	13-JAN-2026		X0708	D	LIVE		
0002102187-26-000001	021-569773               	13-JAN-2026		X0708	D	LIVE		
0001875195-26-000001	021-558818               	13-JAN-2026		X0708	D/A	LIVE		
0000902664-26-000181	021-569772               	13-JAN-2026		X0708	D	LIVE		
0002103710-26-000001	021-569771               	13-JAN-2026		X0708	D	LIVE		
0002099314-26-000001	021-569770               	13-JAN-2026		X0708	D	LIVE		
0000935836-26-000033	021-536486               	13-JAN-2026		X0708	D/A	LIVE		
0002103747-26-000001	021-569769               	13-JAN-2026		X0708	D	LIVE		
0002094609-26-000001	021-569768               	13-JAN-2026		X0708	D	LIVE		
0002104378-26-000001	021-569767               	13-JAN-2026		X0708	D	LIVE		
0001437749-26-001157	021-569766               	13-JAN-2026		X0708	D	LIVE		
0001883618-26-000001	021-413826               	13-JAN-2026		X0708	D/A	LIVE		
0002100907-26-000001	021-569765               	13-JAN-2026		X0708	D	LIVE		
0000835319-26-000001	021-569764               	13-JAN-2026		X0708	D	LIVE		
0002104668-26-000001	021-569763               	13-JAN-2026		X0708	D	LIVE		
0002044347-26-000001	021-534850               	13-JAN-2026		X0708	D/A	LIVE		
0001480187-26-000001	021-137610               	13-JAN-2026		X0708	D/A	LIVE		
0002008210-26-000001	021-503969               	13-JAN-2026		X0708	D/A	LIVE		
0002101197-26-000001	021-569762               	13-JAN-2026		X0708	D	LIVE		
0002104514-26-000001	021-569761               	13-JAN-2026		X0708	D	LIVE		
0002101498-26-000001	021-569760               	13-JAN-2026		X0708	D	LIVE		
0002092972-26-000001	021-569759               	13-JAN-2026		X0708	D	LIVE		
0002104677-26-000001	021-569758               	13-JAN-2026		X0708	D	LIVE		
0002103944-26-000001	021-569757               	13-JAN-2026		X0708	D	LIVE		
0002095153-26-000001	021-569756               	13-JAN-2026		X0708	D	LIVE		
0001539798-26-000001	021-173896               	13-JAN-2026		X0708	D/A	LIVE		
0002104761-26-000001	021-569755               	13-JAN-2026		X0708	D	LIVE		
0002104142-26-000001	021-569754               	13-JAN-2026		X0708	D	LIVE		
0002078248-26-000001	021-552640               	13-JAN-2026		X0708	D/A	LIVE		
0002099524-26-000001	021-569753               	13-JAN-2026		X0708	D	LIVE		
0000902664-26-000179	021-264932               	13-JAN-2026		X0708	D/A	LIVE		
0001979312-26-000001	021-489656               	13-JAN-2026		X0708	D/A	LIVE		
0002103833-26-000001	021-569752               	13-JAN-2026		X0708	D	LIVE		
0000919574-26-000318	021-219086               	13-JAN-2026		X0708	D/A	LIVE		
0002104372-26-000001	021-569751               	13-JAN-2026		X0708	D	LIVE		
0002072228-26-000001	021-569750               	13-JAN-2026		X0708	D	LIVE		
0001462911-26-000001	021-130816               	13-JAN-2026		X0708	D/A	LIVE		
0002104695-26-000001	021-569749               	13-JAN-2026		X0708	D	LIVE		
0002100660-26-000001	021-569748               	13-JAN-2026		X0708	D	LIVE		
0002100412-26-000001	021-569747               	13-JAN-2026		X0708	D	LIVE		
0002000719-26-000002	021-497840               	13-JAN-2026	6500	X0708	D/A	LIVE		
0002104430-26-000001	021-569746               	13-JAN-2026		X0708	D	LIVE		
0001231919-26-000048	021-569745               	13-JAN-2026		X0708	D	LIVE		
0002100433-26-000001	021-569744               	13-JAN-2026		X0708	D	LIVE		
0002104508-26-000001	021-569743               	13-JAN-2026		X0708	D	LIVE		
0002065859-26-000001	021-544609               	13-JAN-2026		X0708	D/A	LIVE		
0002050654-26-000001	021-535628               	13-JAN-2026		X0708	D/A	LIVE		
0001840206-26-000001	021-386117               	13-JAN-2026		X0708	D/A	LIVE		
0000919574-26-000316	021-219083               	13-JAN-2026		X0708	D/A	LIVE		
0002045794-26-000003	021-532209               	13-JAN-2026		X0708	D/A	LIVE		
0002104443-26-000001	021-569742               	13-JAN-2026		X0708	D	LIVE		
0002053636-26-000001	021-536419               	13-JAN-2026		X0708	D/A	LIVE		
0001543538-26-000001	021-178491               	13-JAN-2026		X0708	D/A	LIVE		
0002104392-26-000001	021-569741               	13-JAN-2026		X0708	D	LIVE		
0001541475-26-000002	021-173254               	13-JAN-2026		X0708	D/A	LIVE		
0001231919-26-000046	021-569740               	13-JAN-2026		X0708	D	LIVE		
0001539799-26-000001	021-172721               	13-JAN-2026		X0708	D/A	LIVE		
0002097525-26-000001	021-569739               	13-JAN-2026		X0708	D	LIVE		
0001315863-26-000034	021-569738               	13-JAN-2026		X0708	D	LIVE		
0001013594-26-000046	021-428966               	13-JAN-2026		X0708	D/A	LIVE		
0000936901-26-000001	021-171965               	13-JAN-2026		X0708	D/A	LIVE		
0002097432-26-000001	021-569737               	13-JAN-2026		X0708	D	LIVE		
0002007674-26-000002	021-502359               	13-JAN-2026		X0708	D/A	LIVE		
0002104300-26-000001	021-569736               	13-JAN-2026		X0708	D	LIVE		
0001541474-26-000001	021-173256               	13-JAN-2026		X0708	D/A	LIVE		
0001567017-26-000001	021-190257               	13-JAN-2026		X0708	D/A	LIVE		
0001375606-26-000001	021-173271               	13-JAN-2026		X0708	D/A	LIVE		
0001338246-26-000001	021-80940                	13-JAN-2026		X0708	D/A	LIVE		
0000905148-26-000155	021-106360               	13-JAN-2026		X0708	D/A	LIVE		
0002104561-26-000001	021-569735               	13-JAN-2026		X0708	D	LIVE		
0001415407-26-000001	021-182968               	13-JAN-2026		X0708	D/A	LIVE		
0000905148-26-000154	021-106344               	13-JAN-2026		X0708	D/A	LIVE		
0000919574-26-000314	021-502625               	13-JAN-2026		X0708	D/A	LIVE		
0001062993-26-000208	021-569734               	13-JAN-2026		X0708	D	LIVE		
0001771065-26-000001	021-335427               	13-JAN-2026		X0708	D/A	LIVE		
0001796002-26-000001	021-355356               	13-JAN-2026		X0708	D/A	LIVE		
0000905148-26-000152	021-534943               	13-JAN-2026		X0708	D/A	LIVE		
0001497279-26-000001	021-145803               	13-JAN-2026		X0708	D/A	LIVE		
0001671375-26-000001	021-261354               	13-JAN-2026		X0708	D/A	LIVE		
0002104180-26-000001	021-569733               	13-JAN-2026		X0708	D	LIVE		
0002104531-26-000001	021-569732               	13-JAN-2026		X0708	D	LIVE		
0002104499-26-000001	021-569731               	13-JAN-2026		X0708	D	LIVE		
0000905148-26-000151	021-534940               	13-JAN-2026		X0708	D/A	LIVE		
0000919574-26-000312	021-105473               	13-JAN-2026		X0708	D/A	LIVE		
0002082741-26-000002	021-559421               	13-JAN-2026		X0708	D/A	LIVE		
0002007564-26-000001	021-506666               	13-JAN-2026		X0708	D/A	LIVE		
0001405086-26-000039	021-202973               	13-JAN-2026		X0708	D/A	LIVE		
0002051660-26-000001	021-534934               	13-JAN-2026		X0708	D/A	LIVE		
0002065080-26-000002	021-544383               	13-JAN-2026		X0708	D/A	LIVE		
0002104261-26-000001	021-569730               	13-JAN-2026		X0708	D	LIVE		
0001012975-26-000037	021-470411               	13-JAN-2026		X0708	D/A	LIVE		
0001012975-26-000036	021-470409               	13-JAN-2026		X0708	D/A	LIVE		
0002104800-26-000001	021-569729               	13-JAN-2026		X0708	D	LIVE		
0001012975-26-000035	021-470406               	13-JAN-2026		X0708	D/A	LIVE		
0002091096-26-000001	021-569728               	13-JAN-2026		X0708	D	LIVE		
0002104765-26-000001	021-569727               	13-JAN-2026		X0708	D	LIVE		
0002104759-26-000001	021-569726               	13-JAN-2026		X0708	D	LIVE		
0002104563-26-000001	021-569725               	13-JAN-2026		X0708	D	LIVE		
0002104826-26-000001	021-569724               	13-JAN-2026		X0708	D	LIVE		
0002104795-26-000001	021-569723               	13-JAN-2026		X0708	D	LIVE		
0002104511-26-000001	021-569722               	13-JAN-2026		X0708	D	LIVE		
0002104758-26-000001	021-569721               	13-JAN-2026		X0708	D	LIVE		
0002104762-26-000001	021-569720               	13-JAN-2026		X0708	D	LIVE		
0002104510-26-000001	021-569719               	13-JAN-2026		X0708	D	LIVE		
0000902664-26-000178	021-569718               	13-JAN-2026		X0708	D	LIVE		
0002101316-26-000002	021-569717               	13-JAN-2026		X0708	D	LIVE		
0002104451-26-000001	021-569716               	13-JAN-2026		X0708	D	LIVE		
0002104775-26-000001	021-569715               	13-JAN-2026		X0708	D	LIVE		
0002104787-26-000001	021-569714               	13-JAN-2026		X0708	D	LIVE		
0002104734-26-000001	021-569713               	13-JAN-2026		X0708	D	LIVE		
0000902664-26-000177	021-330555               	13-JAN-2026		X0708	D/A	LIVE		
0001973276-26-000001	021-569712               	13-JAN-2026		X0708	D	LIVE		
0002049687-26-000001	021-569691               	13-JAN-2026		X0708	D	LIVE		
0002104495-26-000001	021-569692               	13-JAN-2026		X0708	D	LIVE		
0002100861-26-000002	021-569699               	13-JAN-2026		X0708	D	LIVE		
0001953535-26-000001	021-569700               	13-JAN-2026		X0708	D	LIVE		
0002102419-26-000002	021-569707               	13-JAN-2026		X0708	D	LIVE		
0002102852-26-000001	021-569697               	13-JAN-2026		X0708	D	LIVE		
0001140331-26-000001	021-569704               	13-JAN-2026		X0708	D	LIVE		
0002092234-26-000002	021-569705               	13-JAN-2026		X0708	D	LIVE		
0002104717-26-000001	021-569702               	13-JAN-2026		X0708	D	LIVE		
0002102522-26-000001	021-569703               	13-JAN-2026		X0708	D	LIVE		
0002093984-26-000002	021-569696               	13-JAN-2026		X0708	D	LIVE		
0001144903-26-000001	021-569701               	13-JAN-2026		X0708	D	LIVE		
0002096088-26-000001	021-569706               	13-JAN-2026		X0708	D	LIVE		
0002083113-26-000002	021-569709               	13-JAN-2026		X0708	D	LIVE		
0002102908-26-000001	021-569695               	13-JAN-2026		X0708	D	LIVE		
0002045302-26-000001	021-569689               	13-JAN-2026		X0708	D	LIVE		
0002084025-26-000001	021-556336               	13-JAN-2026		X0708	D/A	LIVE		
0002050505-26-000001	021-569690               	13-JAN-2026		X0708	D	LIVE		
0002092697-26-000002	021-569698               	13-JAN-2026		X0708	D	LIVE		
0002102419-26-000003	021-569708               	13-JAN-2026		X0708	D	LIVE		
0002104210-26-000001	021-569693               	13-JAN-2026		X0708	D	LIVE		
0002099217-26-000002	021-569694               	13-JAN-2026		X0708	D	LIVE		
0002076434-26-000001	021-551254               	13-JAN-2026		X0708	D/A	LIVE		
0002103842-26-000001	021-569711               	13-JAN-2026		X0708	D	LIVE		
0002104474-26-000001	021-569710               	13-JAN-2026		X0708	D	LIVE		
0002104865-26-000001	021-569688               	13-JAN-2026		X0708	D	LIVE		
0002104107-26-000001	021-569687               	12-JAN-2026		X0708	D	LIVE		
0002025750-26-000001	021-517002               	12-JAN-2026		X0708	D/A	LIVE		
0002079971-26-000001	021-569686               	12-JAN-2026		X0708	D	LIVE		
0002025749-26-000001	021-517007               	12-JAN-2026		X0708	D/A	LIVE		
0001491567-26-000001	021-358842               	12-JAN-2026		X0708	D/A	LIVE		
0000919574-26-000307	021-534811               	12-JAN-2026		X0708	D/A	LIVE		
0002103330-26-000001	021-569685               	12-JAN-2026		X0708	D	LIVE		
0001062993-26-000186	021-569684               	12-JAN-2026		X0708	D	LIVE		
0000950142-26-000114	021-222036               	12-JAN-2026		X0708	D/A	LIVE		
0002029780-26-000001	021-518913               	12-JAN-2026		X0708	D/A	LIVE		
0002079973-26-000001	021-569683               	12-JAN-2026		X0708	D	LIVE		
0002025751-26-000001	021-517000               	12-JAN-2026		X0708	D/A	LIVE		
0002049258-26-000001	021-532801               	12-JAN-2026		X0708	D/A	LIVE		
0002025975-26-000001	021-516996               	12-JAN-2026		X0708	D/A	LIVE		
0002104727-26-000001	021-569682               	12-JAN-2026		X0708	D	LIVE		
0002057945-26-000001	021-569681               	12-JAN-2026		X0708	D	LIVE		
0002079974-26-000001	021-569680               	12-JAN-2026		X0708	D	LIVE		
0002026151-26-000001	021-534840               	12-JAN-2026		X0708	D/A	LIVE		
0002026131-26-000001	021-534847               	12-JAN-2026		X0708	D/A	LIVE		
0001944847-26-000001	021-538206               	12-JAN-2026		X0708	D/A	LIVE		
0002076944-26-000001	021-569679               	12-JAN-2026		X0708	D	LIVE		
0001731482-26-000001	021-529652               	12-JAN-2026		X0708	D/A	LIVE		
0002103592-26-000001	021-569678               	12-JAN-2026		X0708	D	LIVE		
0002086518-26-000001	021-569677               	12-JAN-2026		X0708	D	LIVE		
0002103529-26-000001	021-569676               	12-JAN-2026		X0708	D	LIVE		
0001873735-26-000001	021-431868               	12-JAN-2026		X0708	D/A	LIVE		
0002098843-26-000001	021-569675               	12-JAN-2026		X0708	D	LIVE		
0001140361-26-000990	021-569674               	12-JAN-2026		X0708	D	LIVE		
0002102058-26-000001	021-569673               	12-JAN-2026		X0708	D	LIVE		
0002051353-26-000001	021-535486               	12-JAN-2026		X0708	D/A	LIVE		
0002047665-26-000001	021-535522               	12-JAN-2026		X0708	D/A	LIVE		
0001231919-26-000044	021-569672               	12-JAN-2026		X0708	D	LIVE		
0001013594-26-000045	021-569671               	12-JAN-2026		X0708	D	LIVE		
0001995164-26-000004	021-569670               	12-JAN-2026		X0708	D	LIVE		
0000929638-26-000130	021-532904               	12-JAN-2026		X0708	D/A	LIVE		
0001231919-26-000043	021-569669               	12-JAN-2026		X0708	D	LIVE		
0002104597-26-000002	021-569668               	12-JAN-2026		X0708	D	LIVE		
0001012975-26-000032	021-561790               	12-JAN-2026		X0708	D/A	LIVE		
0002078302-26-000001	021-556123               	12-JAN-2026		X0708	D/A	LIVE		
0000945621-26-000039	021-169585               	12-JAN-2026		X0708	D/A	LIVE		
0002049658-26-000001	021-535477               	12-JAN-2026		X0708	D/A	LIVE		
0001012975-26-000031	021-255160               	12-JAN-2026		X0708	D/A	LIVE		
0001995164-26-000003	021-569666               	12-JAN-2026		X0708	D	LIVE		
0002101165-26-000001	021-569665               	12-JAN-2026		X0708	D	LIVE		
0002049611-26-000001	021-535473               	12-JAN-2026		X0708	D/A	LIVE		
0001494515-26-000001	021-171600               	12-JAN-2026		X0708	D/A	LIVE		
0001995164-26-000002	021-569664               	12-JAN-2026		X0708	D	LIVE		
0002001223-26-000001	021-503945               	12-JAN-2026		X0708	D/A	LIVE		
0002061964-26-000001	021-552791               	12-JAN-2026		X0708	D/A	LIVE		
0001123292-26-000066	021-569663               	12-JAN-2026		X0708	D	LIVE		
0002081111-26-000004	021-569662               	12-JAN-2026		X0708	D	LIVE		
0002057777-26-000003	021-542946               	12-JAN-2026		X0708	D/A	LIVE		
0002104025-26-000001	021-569661               	12-JAN-2026		X0708	D	LIVE		
0002104347-26-000001	021-569660               	12-JAN-2026		X0708	D	LIVE		
0002103892-26-000001	021-569659               	12-JAN-2026		X0708	D	LIVE		
0002101508-26-000001	021-569658               	12-JAN-2026		X0708	D	LIVE		
0002104855-26-000001	021-569657               	12-JAN-2026		X0708	D	LIVE		
0002057818-26-000002	021-544158               	12-JAN-2026		X0708	D/A	LIVE		
0002104655-26-000001	021-569656               	12-JAN-2026		X0708	D	LIVE		
0002086730-26-000001	021-560116               	12-JAN-2026		X0708	D/A	LIVE		
0002096269-26-000001	021-569655               	12-JAN-2026		X0708	D	LIVE		
0002095187-26-000001	021-569654               	12-JAN-2026		X0708	D	LIVE		
0002103928-26-000001	021-569653               	12-JAN-2026		X0708	D	LIVE		
0002104837-26-000001	021-569652               	12-JAN-2026		X0708	D	LIVE		
0002049925-26-000001	021-569651               	12-JAN-2026		X0708	D	LIVE		
0000935836-26-000026	021-372656               	12-JAN-2026		X0708	D/A	LIVE		
0002049956-26-000001	021-569650               	12-JAN-2026		X0708	D	LIVE		
0002104830-26-000001	021-569649               	12-JAN-2026		X0708	D	LIVE		
0001916707-26-000001	021-569648               	12-JAN-2026		X0708	D	LIVE		
0000935836-26-000025	021-372644               	12-JAN-2026		X0708	D/A	LIVE		
0000950142-26-000107	021-429606               	12-JAN-2026		X0708	D/A	LIVE		
0001437749-26-001086	021-569647               	12-JAN-2026		X0708	D	LIVE		
0001592932-26-000001	021-357666               	12-JAN-2026		X0708	D/A	LIVE		
0000950142-26-000106	021-429605               	12-JAN-2026		X0708	D/A	LIVE		
0002103822-26-000002	021-569646               	12-JAN-2026		X0708	D	LIVE		
0002048293-26-000003	021-533990               	12-JAN-2026		X0708	D/A	LIVE		
0000935836-26-000024	021-201678               	12-JAN-2026		X0708	D/A	LIVE		
0002049927-26-000001	021-569645               	12-JAN-2026		X0708	D	LIVE		
0001581020-26-000001	021-357664               	12-JAN-2026		X0708	D/A	LIVE		
0002095950-26-000001	021-569644               	12-JAN-2026		X0708	D	LIVE		
0001995164-26-000001	021-532910               	12-JAN-2026		X0708	D/A	LIVE		
0001903596-26-000005	021-569643               	12-JAN-2026	7320	X0708	D	LIVE		
0001206774-26-000030	021-569642               	12-JAN-2026		X0708	D	LIVE		
0001932847-26-000003	021-569641               	12-JAN-2026		X0708	D	LIVE		
0000902664-26-000170	021-569639               	12-JAN-2026		X0708	D	LIVE		
0002102452-26-000001	021-569638               	12-JAN-2026		X0708	D	LIVE		
0000919574-26-000265	021-569637               	12-JAN-2026		X0708	D	LIVE		
0002001100-26-000003	021-497279               	12-JAN-2026		X0708	D/A	LIVE		
0002104685-26-000001	021-569636               	12-JAN-2026		X0708	D	LIVE		
0002104377-26-000001	021-569635               	12-JAN-2026		X0708	D	LIVE		
0002104467-26-000001	021-569634               	12-JAN-2026		X0708	D	LIVE		
0002089579-26-000001	021-569633               	12-JAN-2026		X0708	D	LIVE		
0002104376-26-000001	021-569632               	12-JAN-2026		X0708	D	LIVE		
0002104375-26-000001	021-569631               	12-JAN-2026		X0708	D	LIVE		
0002002584-26-000003	021-500263               	12-JAN-2026		X0708	D/A	LIVE		
0002100793-26-000004	021-569630               	12-JAN-2026		X0708	D	LIVE		
0002007144-26-000003	021-501912               	12-JAN-2026		X0708	D/A	LIVE		
0002051574-26-000001	021-534766               	12-JAN-2026		X0708	D/A	LIVE		
0002100795-26-000005	021-569629               	12-JAN-2026		X0708	D	LIVE		
0002100796-26-000004	021-569628               	12-JAN-2026		X0708	D	LIVE		
0002103398-26-000001	021-569627               	12-JAN-2026		X0708	D	LIVE		
0002104654-26-000001	021-569626               	12-JAN-2026		X0708	D	LIVE		
