ACCESSIONNUMBER	INDUSTRYGROUPTYPE	INVESTMENTFUNDTYPE	IS40ACT	REVENUERANGE	AGGREGATENETASSETVALUERANGE	FEDERALEXEMPTIONS_ITEMS_LIST	ISAMENDMENT	PREVIOUSACCESSIONNUMBER	SALE_DATE	YETTOOCCUR	MORETHANONEYEAR	ISEQUITYTYPE	ISDEBTTYPE	ISOPTIONTOACQUIRETYPE	ISSECURITYTOBEACQUIREDTYPE	ISPOOLEDINVESTMENTFUNDTYPE	ISTENANTINCOMMONTYPE	ISMINERALPROPERTYTYPE	ISOTHERTYPE	DESCRIPTIONOFOTHERTYPE	ISBUSINESSCOMBINATIONTRANS	BUSCOMBCLARIFICATIONOFRESP	MINIMUMINVESTMENTACCEPTED	OVER100RECIPIENTFLAG	TOTALOFFERINGAMOUNT	TOTALAMOUNTSOLD	TOTALREMAINING	SALESAMTCLARIFICATIONOFRESP	HASNONACCREDITEDINVESTORS	NUMBERNONACCREDITEDINVESTORS	TOTALNUMBERALREADYINVESTED	SALESCOMM_DOLLARAMOUNT	SALESCOMM_ISESTIMATE	FINDERSFEE_DOLLARAMOUNT	FINDERSFEE_ISESTIMATE	FINDERFEECLARIFICATIONOFRESP	GROSSPROCEEDSUSED_DOLLARAMOUNT	GROSSPROCEEDSUSED_ISESTIMATE	GROSSPROCEEDSUSED_CLAROFRESP	AUTHORIZEDREPRESENTATIVE
0002063839-25-000001	Commercial			No Revenues		06b	false		2025-03-13		false	true									false		50000		1225000	1225000	0		false		12	0		0			176335		Reimbursement of project expenses.	false
0002061685-25-000001	Residential			Decline to Disclose		06b	false		2025-03-14		false	true									false		1		1493800	1380000	113800		true	0	22	0		0			0			false
0001819258-25-000001	Other			Decline to Disclose		06b	false		2025-03-31		true	true		true	true				true	Unit offering comprised of 1 share of Common stock and 1/2 warrant to purchase 1 share of Common Stock; whole warrants may be exercised for 3 years at CAD$.25	false		0		739499	403363	336136	The Total Offering Amount includes, and the Total Remaining to be Sold represents, the hypothetical exercise of warrants to purchase up to 1,932,916 shares of common stock expiring 3/30/2028.	false		7	0		0			0			false
0002013478-25-000001	Other			Decline to Disclose		06b	true	0001737678-24-000002	2023-07-18		true	true		true	true				true	Profits Interest Units	false		0		Indefinite	26452840	Indefinite	The Total Amount Sold includes options granted times exercise price and the per-unit amount that would need to be distributed to existing equity holders before certain securities in this offering (See item 15 clarification below)	false		17	0		0		are eligible to receive distributions. Certain securities in this offering are intended to qualify as profits interests for U.S. tax purposes entitling recipients to a pro rata portion of the appreciation in the Issuer's value (continued in item 16 below)	0		(continued from item 15 clarification above) above the value on the date of grant, and have no value for U.S. tax purposes on the grant date. The date of the first sale in item 7 above is the date of the first grant.	false
0002047810-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06c, 3C, 3C.1	true	0002047810-25-000001	2025-02-28		false					true					false		5000		Indefinite	5580100	Indefinite		false		76	251105	true	0		The Issuer may require investors brought by a registered broker-dealer to pay up to 4.5% of the investor's capital contribution to such broker-dealer. In addition, selling agents may receive a carried interest of 5%.	558010	true	Represents a 3% upfront management fee paid to the Manager, plus a 5% setup fee paid to the Manager, plus a 2% agent fee payable to InvestX Markets LLC for assisting with the setup of selling agents and reviewing subscription documentation.	false
0002063753-25-000002	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-03-26		false					true					false		5000		3915000	3915000	0		false		30	0		0			0		The agent of the general partner of the Issuer will receive a portion of a management fee as specified in the Issuer's partnership agreement.	false
0002055940-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false			true	false					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001521740-25-000001	Other			Decline to Disclose		06b	true	0001521740-23-000002	2023-08-22		true	true									false		0		78024303	78024302	1	Total Offering Amount and Total Amount Sold includes the conversion of convertible notes into shares of preferred stock.	false		33	2000000	true	0			0	true		false
0002063841-25-000001	Pooled Investment Fund	Private Equity Fund	false	No Revenues		06b, 3C, 3C.1	false		2025-03-27		false					true					false		15000		2000000	1606000	394000		false		66	80300	true	0			0			false
0001787542-25-000001	Other Technology			Decline to Disclose		06b	false		2025-03-25		false	true									false		0		1750000	1024718	725282		false		4	0		0			0			false
0002061796-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false			true	false					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002008662-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0002017713-24-000006	2024-04-16		true	true	true			true					false		0		Indefinite	350000000	Indefinite		false		1	0		0			0			false
0002061718-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false			true	false					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002008662-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0002017713-24-000007	2024-04-16		true	true				true					false		0		Indefinite	1006500000	Indefinite		false		10	0		0			0			false
0001927863-25-000002	Other Energy			Decline to Disclose		06b	false		2025-02-11		false	true									true		0		6500000	6350000	150000		false		21	0		0			1359558		Repayment of outstanding balance of loan from entity controlled by D. Watson to operating company of the Issuer.	false
0002014630-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.7	false		2025-02-14		false					true					false		0		1250000	1250000	0		false		5	0		0			0			false
0001380771-25-000001	Biotechnology			Decline to Disclose		06b	false		2025-03-20		false		true								false		0		25000000	5524166	19475834		false		10	0		0			0			false
0002061711-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false			true	false					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001639196-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	3C, 3C.1	true	0001639196-25-000001	2015-09-01		true					true					false		250000		Indefinite	0	Indefinite		true	0	23	0		0			0		Lucky Man, LLC, and its affiliates receive customary performance fees and/or allocations based on Member's investment in Lucky Man Partners, LLC.	false
0002059938-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false					true					false		0		300000000	0	300000000		false		0	0		0			0		The Issuers' General Partner or an affiliate thereof is entitled to a management fee payable by the Issuer.	false
0002062897-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true		false
0001818879-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001818879-24-000001	2020-06-25		true					true					false		250000		Indefinite	7971643	Indefinite		false		5	0		0			0	true	Certain persons named in Item 3 or affiliates thereof may receive payments deemed to be made from the proceeds of the offering, including management fees. The amount of such payments cannot be estimated at this time.	false
0002061721-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-03-11		false					true					false		0		1084333	1084333	0		false		9	0		0			0			false
0002026225-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false		2024-12-18		false	true				true					false		0		22700000	22700000	0		false		41	0		0			0			false
0001433679-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001433679-24-000001	2008-04-22		true					true					false		100000		Indefinite	14737557	Indefinite		false		67	0		0			0	true	Certain persons named in Item 3 or affiliates thereof may receive payments deemed to be made from the proceeds of the offering, including management fees. The amount of such payments cannot be estimated at this time.	false
0002061719-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-03-12		false					true					false		0		1000000	1000000	0		false		2	0		0			0			false
0002059947-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false					true					false		0		200000000	0	200000000		false		0	0		0			0		The Issuers' General Partner or an affiliate thereof is entitled to a management fee payable by the Issuer.	false
0002061720-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false			true	false					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0000945621-25-000293	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06c, 3C, 3C.7	true	0000945621-24-000809	2025-02-24		true					true					false		200000		Indefinite	250075000	Indefinite		false		34	0		0			0		The Issuer's Investment Manager may be entitled to receive a management fee in accordance with the Issuer's governing documentation, as amended from time to time.	false
0000945621-25-000292	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	false			true	true					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0000945621-25-000291	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	false			true	true					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002018107-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0002018107-24-000002	2024-08-01		true					true					false		100000		Indefinite	630000	Indefinite		false		4	0		0			0			false
0002027471-25-000002	Other Technology			Decline to Disclose		06b	false		2025-02-21		false	true									false		0		184997	184997	0		false		6	0		0			0			false
0001644045-25-000003	Biotechnology			Decline to Disclose		06b	false		2025-03-14		false	true		true	true						false		0		5000000	3021707	1978293		false		26	0		0			0			false
0001914725-25-000001	Other			Decline to Disclose		06b	false		2025-04-01		false		true								false		10000		127500	127500	0		false		3	0		0			0			false
0002059941-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false					true					false		0		400000000	0	400000000		false		0	0		0			0		The Issuers' General Partner or an affiliate thereof is entitled to a management fee payable by the Issuer.	false
0002002452-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0002002452-23-000001	2023-11-30		false					true					false		0		Indefinite	11235000	Indefinite		false		8	0		0			0			false
0002062055-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	false		2025-01-02		true					true					false		5000		Indefinite	1300000	Indefinite		false		9	0		0			0			false
0002063621-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	false			true	true					true					false		250000		Indefinite	0	Indefinite		false		0	0		0			0			false
0002062037-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	false		2024-12-17		true					true					false		20000		Indefinite	2000000	Indefinite		false		13	0		0			0			false
0001511715-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001511713-24-000002	2010-11-01		true					true					false		1000000		Indefinite	2269541917	Indefinite		false		120	0		0			0			false
0002063437-25-000001	Residential			Decline to Disclose		06b	false		2025-03-27		false	true									false		50000		400000	100000	300000		true	2	2	0		0			0			false
0002061811-25-000002	Commercial			$1 - $1,000,000		06b	false		2025-03-28		false	true									false		50000		1800000	1800000	0		true	6	20	0		0			74000		Acquisition Fee paid to the manager members.	false
0002063262-25-000002	Residential			Decline to Disclose		06b	false			true	false	true									false		0		60000000	0	60000000		false		0	0		0			0			false
0001783220-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001783220-24-000001	2021-01-01		true					true					false		500000		Indefinite	419158529	Indefinite		false		77	0		0			0			false
0001511713-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001511713-24-000001	2011-01-01		true					true					false		1000000		Indefinite	794636230	Indefinite		false		96	0		0			0			false
0001868908-25-000003	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06c, 3C, 3C.5	true	0002005772-25-000002	2024-02-01		true					true					false		1000000		Indefinite	4500000	Indefinite		false		9	0		0			0			false
0002062271-25-000002	Residential			$1,000,001 - $5,000,000		06b	false		2024-10-08		false					true					false		25000		1450000	1450000	0		false		19	0		0			0			false
0001868908-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06c, 3C, 3C.5	true	0001868908-21-000001	2021-09-01		true					true					false		50000		Indefinite	32101547	Indefinite		false		137	0		0			0			false
0001853898-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001853898-24-000001	2021-04-01		true					true					false		5000000		Indefinite	105259980	Indefinite		false		40	0	true	0	true		0	true	Paradigm BioCapital GP LLC and/or its affiliates will receive customary management fees and/or performance allocations, as described in the Issuer's Confidential Private Placement Memorandum.	false
0002058901-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	false		2025-04-01		true					true					false		250000		Indefinite	46320000	Indefinite		false		53	473400		0			0			false
0002014009-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001962600-24-000004	2024-03-01		true					true					false		5000000		Indefinite	122778991	Indefinite		false		13	0		0			0			false
0001865429-25-000002	Commercial Banking			Decline to Disclose		06b	false		2025-03-21		false	true									false		0		7815178	7815178	0		false		79	0		0			0			false
0001854392-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001854392-24-000002	2021-04-01		true	true				true					false		5000000		Indefinite	696894353	Indefinite		false		2	0	true	0	true		0	true	Paradigm BioCapital Advisors LP and/or its affiliates will receive customary management fees and/or performance allocations, as described in the Issuer's Confidential Private Placement Memorandum.	false
0001972024-25-000002	Other			Decline to Disclose		06b	true	0001972024-23-000002	2023-03-21		true	true									false		0		Indefinite	8030683	Indefinite		false		66	0		0			0			false
0001922095-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001922095-24-000001	2022-04-29		true	true				true					false		0		Indefinite	12000000	Indefinite		false		3	0		0			0			false
0002014246-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001962600-24-000003	2024-03-01		true					true					false		5000000		Indefinite	27995969	Indefinite		false		11	0		0			0			false
0002030203-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0002030203-24-000001	2024-09-01		true	true				true					false		0		Indefinite	4500000	Indefinite		false		1	0		0			0			false
0001922092-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001922092-24-000001	2022-04-29		true	true				true					false		0		Indefinite	8000000	Indefinite		false		2	0		0			0			false
0001853941-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001853941-24-000002	2021-04-01		true	true				true					false		5000000		Indefinite	591634373	Indefinite		false		25	0	true	0	true		0	true	Paradigm BioCapital Advisors LP and/or its affiliates will receive customary management fees and/or performance allocations, as described in the Issuer's Confidential Private Placement Memorandum.	false
0002063797-25-000002	Oil and Gas			Not Applicable		06b, 3C, 3C.1, 3C.9	false			true	false	true									false		50000		15000000	0	15000000		false		0	0		0			0			false
0001771180-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001771180-24-000001	2019-06-01		true	true				true					false		0		Indefinite	17253631	Indefinite		false		11	0		0			0			false
0002054636-25-000001	Biotechnology			Decline to Disclose		06b	false		2025-03-26		false	true									false		0		11097932	11097932	0		false		21	0		0			0			false
0002063797-25-000001	Oil and Gas			Not Applicable		06b, 3C, 3C.1, 3C.9	false			true	false	true									false		250000		50000000	0	50000000		false		0	0		0			0			false
0001746125-25-000002	Other Technology			Decline to Disclose		06b	false		2025-03-28		false		true	true							false		0		8000000	2880559	5119441		false		3	0		0			0			false
0002054313-25-000002	Other			Decline to Disclose		06b	false		2025-03-18		false	true									false		0		1000000	50000	950000		false		1	0		0			0			false
0001879785-25-000016	Other			Decline to Disclose		06b	false		2024-04-12		false	true									false		0		2182658	2182658	0	U.S. Dollar amounts are based on the Bank of Canada average rate of exchange reported on April 12, 2024, which was CAD$1.3766 = USD$1.00.	false		7	0		0			0		In the ordinary course of business, the issuer may use some of the proceeds of the offering to pay salaries to certain of its executive officers and directors.	false
0001568122-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001568122-24-000001	2013-02-05		true					true					false		1		Indefinite	83930000	Indefinite		false		162	0		0			0		Customary management fees are paid to the Manager as set forth in the LLC Agreement.	false
0002062498-25-000002	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-04-02		false					true					false		1000		417000	417000	0		false		16	0		0			8500	true	This amount represents the dollar value of a one-time fee and an annual fee paid to the fund administrator and/or its affiliates to cover administrative expenses for the life of the fund.	false
0001978115-25-000003	Other Technology			Decline to Disclose		06b	false		2025-03-14		false	true	true								false		1		5000000	3900292	1099708		false		7	0		0			0			false
0002062278-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-04-02		false					true					false		53333		160000	160000	0		false		2	0		0			7000	true	This amount represents the dollar value of a one-time fee and an annual fee paid to the fund administrator and/or its affiliates to cover administrative expenses for the life of the fund.	false
0002063156-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.7	false		2025-03-31		false	true				true					false		0		25500000	25500000	0		false		8	0		0			0			false
0001608096-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06c, 3C, 3C.7	true	0001971397-24-000002		true	true					true					false		1		Indefinite	0	Indefinite		false		0	0		0			0		CUSTOMARY MANAGEMENT FEES ARE PAID TO EAST ROCK CAPITAL, LLC, AN ENTITY CONTROLLED BY MR. ADAM SHAPIRO, AS DISCLOSED IN THE ISSUER'S OFFERING DOCUMENTS.	false
0001013594-25-000441	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001013594-24-000341	2023-06-06		true	true				true					false		0		Indefinite	5246914	Indefinite		false		17	0		0			0	true	The Investment Manager of the Issuer receives a management fee equal to a percentage of the Issuer's net asset value on an ongoing basis.	false
0002062068-25-000001	Business Services			Decline to Disclose		06b	false		2025-03-19		false		true								false		0		125000000	125000000	0		false		4	0		0			0			false
0001971397-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06c, 3C, 3C.7	true	0001971397-24-000001		true	true					true					false		1		Indefinite	0	Indefinite		false		0	0		0			0	true	CUSTOMARY MANAGEMENT FEES ARE PAID TO EAST ROCK CAPITAL, LLC, AN ENTITY CONTROLLED BY MR. ADAM SHAPIRO, AS DISCLOSED IN THE ISSUER'S OFFERING DOCUMENTS.	false
0002062271-25-000001	Residential			$1 - $1,000,000		06b	false		2025-02-03		false					true					false		25000		1000000	1000000	0		false		10	0		0			0			false
0001398344-25-006529	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0002015045-24-000001	2024-04-01		true	true				true					false		10000		Indefinite	3243873	Indefinite		false		12	0		0			0		The Investment Manager is entitled to customary management and incentive fees, as further detailed in the offering documents.	false
0002035967-25-000001	Other Health Care			Decline to Disclose		06b	false		2025-03-26		false			true	true				true	The securities being offered are Simple Agreements for Future Equity (SAFE)	false		0		1000000	25000	975000		false		1	0		0			25000	true		false
0002061529-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001600874-25-000001	Other Health Care			Decline to Disclose		06b	false		2024-06-12		false		true	true	true						false		0		2050000	1650000	400000		false		3	0		0			0			false
0001639196-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	3C, 3C.1	true	0001639196-24-000002	2015-09-01		true					true					false		250000		Indefinite	0	Indefinite		true	0	23	0		0			0		Lucky Man, LLC, and its affiliates receive customary performance fees and/or allocations based on Member's investment in Lucky Man Partners, LLC.	false
0001698703-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001698703-24-000001	2016-07-01		true	true				true					false		0		Indefinite	590018416	Indefinite		false		225	3691202		0			0		Issuer's confidential offering materials fully discuss management fees.  Messrs. Vareika and Francq receive annual fees as independent directors of the Issuer.	false
0000945621-25-000288	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	false			true	false					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0		The General Partner shall be paid an administrative fee as outlined in the Issuer's offering material.	false
0001012975-25-000176	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000902664-24-002720	2024-04-01		true					true					false		0		Indefinite	10614968	Indefinite		false		36	0		0			0			false
0001804070-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.5	true	0001804070-20-000001	2020-01-01		true					true					false		50000		Indefinite	9954772	Indefinite		true	0	82	0		0			0			false
0002056863-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-04-02		false					true					false		1000		87223	87223	0		false		28	0		0			8722	true	This amount represents the dollar value of a one-time fee and an annual fee paid to the fund administrator and/or its affiliates to cover administrative expenses for the life of the fund.	false
0002062345-25-000002	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-04-02		false					true					false		1000		119950	119950	0		false		26	0		0			10000	true	This amount represents the dollar value of a one-time fee and an annual fee paid to the fund administrator and/or its affiliates to cover administrative expenses for the life of the fund.	false
0002062833-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true		false
0002062844-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true		false
0002062848-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true		false
0002062875-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true		false
0000902664-25-001661	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06c, 3C, 3C.1	true	0000902664-24-002717	2024-03-28		true					true					false		100000		Indefinite	31449000	Indefinite		false		24	0		0			0		The fund charges a management fee that is described in the fund's offering documents.	false
0000902664-25-001660	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06c, 3C, 3C.1	true	0000902664-24-002718	2024-03-25		true					true					false		100000		Indefinite	100000	Indefinite		false		1	0		0			0		The fund charges a management fee that is described in the fund's offering documents.	false
0001597423-25-000005	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001545885-24-000004	2010-01-04		true					true					false		100000		Indefinite	1069477330	Indefinite		false		106	0		0		NA	0		NA	false
0001597423-25-000004	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001545885-24-000003	2010-01-04		true					true					false		100000		Indefinite	3428489925	Indefinite		false		279	0		0		NA	0		NA	false
0000902664-25-001659	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000902664-24-002723	2020-04-01		true					true					false		500000		Indefinite	184990000	Indefinite		false		26	0		0			0		The fund charges a management fee that is described in the issuer's offering documents.	false
0001315863-25-000258	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001315863-24-000362	2015-04-01		true	true				true					false		0		Indefinite	468165000	Indefinite		false		11	0		0			0		Issuer's confidential offering materials fully discuss management fees.	false
0000902664-25-001658	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000902664-24-002724	2020-04-01		true					true					false		500000		Indefinite	528350000	Indefinite	The Amount in Item 11 is in Euros	false		37	0		0			0		The fund charges a management fee that is described in the issuer's offering documents.	false
0001315863-25-000257	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001315863-24-000361	2006-01-02		true	true				true					false		0		Indefinite	1325970145	Indefinite		false		448	5549715		0			0		Issuer's confidential offering materials fully discuss management fees.	false
0001315863-25-000256	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001315863-24-000360	2006-01-02		true	true				true					false		0		Indefinite	834517175	Indefinite		false		159	538350		0			0		Issuer's confidential offering materials fully discuss management fees.	false
0000902664-25-001657	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0000902664-24-002716	2017-03-24		true					true					false		100000		Indefinite	62000000	Indefinite		false		1	0		0			0		The fund charges a management fee that is described in the fund's offering documents.	false
0000902664-25-001656	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000902664-24-002715	2017-04-01		true					true					false		100000		Indefinite	566935000	Indefinite		false		24	0		0			0		The fund charges a management fee that is described in the issuer's offering documents.	false
0002063784-25-000006	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06c	false		2025-03-27		true					true					false		10000		Indefinite	80315	Indefinite		false		1	0		0			1958			false
0002063767-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	false			true	true					true					false		100000		Indefinite	0	Indefinite		false		0	0		0			0			false
0001825846-25-000004	Pooled Investment Fund	Hedge Fund	false		$5,000,001 - $25,000,000	06b, 3C, 3C.1	true	0001825846-23-000004	2016-05-13		true					true					false		100000		Indefinite	330000	Indefinite	The figure stated above represents the total amount invested in the issuer.	true	2	6	0	true	0	true		0	true		false
0002054327-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b	false			true	false	true									false		800000		40000000	0	40000000		false		0	0		0			0			false
0001963566-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001315863-24-000456	2024-05-01		true					true					false		250000		Indefinite	537123822	Indefinite		false		15	0		0			0			false
0002052316-25-000001	Other Health Care			Decline to Disclose		06b	false		2025-03-18		false	true	true								false		25000		2500000	150000	2350000		false		2	0		0			0			false
0001677929-25-000003	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001315863-24-000593	2016-06-01		true					true					false		100000		Indefinite	517151622	Indefinite		false		27	0		0			0			false
0001514519-25-000001	Residential			Decline to Disclose		06b	false		2025-04-01		false	true									false		10000		1490000	69000	1421000		false		2	0		0			0			false
0002063809-25-000001	Residential			$1,000,001 - $5,000,000		04.3	false			true	true	true									false		800000		27200000	0	27200000		true	0	0	2380000	true	0			0	true		false
0001641172-25-002482	Other			Decline to Disclose		06b	false		2025-02-28		false	true		true							false		50000		5000000	500000	4500000		true	0	1	50000		0			0			false
0001770334-25-000002	Other			Decline to Disclose		06b	false		2025-03-18		false	true									false		0		1209948	380000	829948		false		2	0		0			0			false
0002005772-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06c, 3C, 3C.5	true	0002005772-23-000001	2024-02-01		true					true					false		1000000		Indefinite	4500000	Indefinite		false		9	0		0			0			false
