ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0002101365-25-000001	021-568423               	30-DEC-2025		X0708	D	LIVE		
0001769963-25-000027	021-568422               	30-DEC-2025		X0708	D	LIVE		
0002102829-25-000001	021-568421               	30-DEC-2025		X0708	D	LIVE		
0002102825-25-000001	021-568420               	30-DEC-2025		X0708	D	LIVE		
0001769963-25-000026	021-568419               	30-DEC-2025		X0708	D	LIVE		
0001013594-25-001538	021-568418               	30-DEC-2025		X0708	D	LIVE		
0002102828-25-000001	021-568417               	30-DEC-2025		X0708	D	LIVE		
0002103094-25-000001	021-568416               	30-DEC-2025		X0708	D	LIVE		
0002094613-25-000001	021-568415               	30-DEC-2025		X0708	D	LIVE		
0002102826-25-000001	021-568414               	30-DEC-2025		X0708	D	LIVE		
0001769963-25-000025	021-568413               	30-DEC-2025		X0708	D	LIVE		
0001769963-25-000024	021-568412               	30-DEC-2025		X0708	D	LIVE		
0002099890-25-000001	021-568411               	30-DEC-2025		X0708	D	LIVE		
0001769963-25-000023	021-568410               	30-DEC-2025		X0708	D	LIVE		
0001769963-25-000022	021-568409               	30-DEC-2025		X0708	D	LIVE		
0002102885-25-000001	021-568408               	30-DEC-2025		X0708	D	LIVE		
0000905148-25-004503	021-427091               	30-DEC-2025		X0708	D/A	LIVE		
0001315863-25-000877	021-428687               	30-DEC-2025		X0708	D/A	LIVE		
0000912282-25-001470	021-568407               	30-DEC-2025		X0708	D	LIVE		
0002102898-25-000001	021-568406               	30-DEC-2025		X0708	D	LIVE		
0002100772-25-000001	021-568405               	30-DEC-2025		X0708	D	LIVE		
0000935836-25-000736	021-568404               	30-DEC-2025		X0708	D	LIVE		
0002102880-25-000001	021-568403               	30-DEC-2025		X0708	D	LIVE		
0002102759-25-000001	021-568402               	30-DEC-2025		X0708	D	LIVE		
0001768501-25-000003	021-568401               	30-DEC-2025		X0708	D	LIVE		
0001062993-25-017507	021-568400               	30-DEC-2025		X0708	D	LIVE		
0002102480-25-000001	021-568399               	30-DEC-2025		X0708	D	LIVE		
0001129758-25-000002	021-49915                	30-DEC-2025		X0708	D/A	LIVE		
0002102957-25-000001	021-568398               	30-DEC-2025		X0708	D	LIVE		
0002102927-25-000001	021-568397               	30-DEC-2025		X0708	D	LIVE		
0002086649-25-000001	021-568396               	30-DEC-2025		X0708	D	LIVE		
0002102926-25-000001	021-568395               	30-DEC-2025		X0708	D	LIVE		
0001465384-25-000004	021-535080               	30-DEC-2025		X0708	D/A	LIVE		
0002102922-25-000001	021-568394               	30-DEC-2025		X0708	D	LIVE		
0002100074-25-000001	021-568393               	30-DEC-2025		X0708	D	LIVE		
0002102920-25-000001	021-568392               	30-DEC-2025		X0708	D	LIVE		
0002102930-25-000001	021-568391               	30-DEC-2025		X0708	D	LIVE		
0002073689-25-000003	021-552313               	30-DEC-2025		X0708	D/A	LIVE		
0002102919-25-000001	021-568390               	30-DEC-2025		X0708	D	LIVE		
0002064961-25-000004	021-544006               	30-DEC-2025		X0708	D/A	LIVE		
0001837974-25-000002	021-384501               	30-DEC-2025		X0708	D/A	LIVE		
0001493152-25-029556	021-568389               	30-DEC-2025		X0708	D	LIVE		
0002098337-25-000001	021-568388               	30-DEC-2025		X0708	D	LIVE		
0001470831-25-000454	021-568387               	30-DEC-2025		X0708	D	LIVE		
0002064679-25-000003	021-543826               	30-DEC-2025		X0708	D/A	LIVE		
0002101489-25-000001	021-568386               	30-DEC-2025		X0708	D	LIVE		
0002073948-25-000002	021-551833               	30-DEC-2025		X0708	D/A	LIVE		
0001635568-25-000002	021-250050               	30-DEC-2025		X0708	D/A	LIVE		
0002073734-25-000002	021-551096               	30-DEC-2025		X0708	D/A	LIVE		
0002073755-25-000003	021-551330               	30-DEC-2025		X0708	D/A	LIVE		
0002027690-25-000005	021-519720               	30-DEC-2025		X0708	D/A	LIVE		
0000950142-25-003275	021-568385               	30-DEC-2025		X0708	D	LIVE		
0001892111-25-000002	021-568384               	30-DEC-2025		X0708	D	LIVE		
0002027371-25-000006	021-568383               	30-DEC-2025		X0708	D	LIVE		
0000906791-25-000058	021-568382               	30-DEC-2025		X0708	D	LIVE		
0001929099-25-000002	021-469947               	30-DEC-2025		X0708	D/A	LIVE		
0002102952-25-000001	021-568381               	30-DEC-2025		X0708	D	LIVE		
0002017506-25-000003	021-533929               	30-DEC-2025		X0708	D/A	LIVE		
0000906791-25-000056	021-302650               	30-DEC-2025		X0708	D/A	LIVE		
0001260464-25-000002	021-535081               	30-DEC-2025		X0708	D/A	LIVE		
0002100853-25-000001	021-568380               	30-DEC-2025		X0708	D	LIVE		
0002086779-25-000004	021-558499               	30-DEC-2025		X0708	D/A	LIVE		
0002102481-25-000001	021-568379               	30-DEC-2025		X0708	D	LIVE		
0002024781-25-000002	021-568378               	30-DEC-2025		X0708	D	LIVE		
0002089742-25-000006	021-568377               	30-DEC-2025		X0708	D	LIVE		
0002074333-25-000002	021-551105               	30-DEC-2025		X0708	D/A	LIVE		
0001896077-25-000002	021-425715               	30-DEC-2025		X0708	D/A	LIVE		
0002064835-25-000052	021-568376               	30-DEC-2025		X0708	D	LIVE		
0002100453-25-000001	021-568375               	30-DEC-2025		X0708	D	LIVE		
0002073945-25-000002	021-551036               	30-DEC-2025		X0708	D/A	LIVE		
0002095234-25-000001	021-568374               	30-DEC-2025		X0708	D	LIVE		
0002089742-25-000005	021-560456               	30-DEC-2025		X0708	D/A	LIVE		
0002075264-25-000003	021-551021               	30-DEC-2025		X0708	D/A	LIVE		
0000919574-25-007517	021-533666               	30-DEC-2025		X0708	D/A	LIVE		
0002083653-25-000009	021-556074               	30-DEC-2025		X0708	D/A	LIVE		
0002073739-25-000002	021-551047               	30-DEC-2025		X0708	D/A	LIVE		
0000906791-25-000054	021-568373               	30-DEC-2025		X0708	D	LIVE		
0002095690-25-000001	021-568372               	30-DEC-2025		X0708	D	LIVE		
0001849188-25-000002	021-426373               	30-DEC-2025		X0708	D/A	LIVE		
0002101351-25-000001	021-568371               	30-DEC-2025		X0708	D	LIVE		
0000906791-25-000052	021-302646               	30-DEC-2025		X0708	D/A	LIVE		
0002043701-25-000002	021-568370               	30-DEC-2025		X0708	D	LIVE		
0002095189-25-000002	021-568369               	30-DEC-2025		X0708	D	LIVE		
0002074001-25-000002	021-550993               	30-DEC-2025		X0708	D/A	LIVE		
0001817405-25-000002	021-469191               	30-DEC-2025		X0708	D/A	LIVE		
0002087258-25-000002	021-568368               	30-DEC-2025		X0708	D	LIVE		
0002047966-25-000005	021-534071               	30-DEC-2025		X0708	D/A	LIVE		
0002102459-25-000001	021-568367               	30-DEC-2025		X0708	D	LIVE		
0001908022-25-000002	021-568366               	30-DEC-2025		X0708	D	LIVE		
0001862012-25-000002	021-568365               	30-DEC-2025		X0708	D	LIVE		
0002087245-25-000002	021-568364               	30-DEC-2025		X0708	D	LIVE		
0001818048-25-000002	021-568363               	30-DEC-2025		X0708	D	LIVE		
0002101665-25-000001	021-568362               	30-DEC-2025		X0708	D	LIVE		
0001782849-25-000003	021-568361               	30-DEC-2025		X0708	D	LIVE		
0002088670-25-000003	021-568360               	30-DEC-2025		X0708	D	LIVE		
0001213900-25-126418	021-327329               	30-DEC-2025		X0708	D/A	LIVE		
0001967843-25-000007	021-568359               	30-DEC-2025		X0708	D	LIVE		
0002087350-25-000003	021-562228               	30-DEC-2025		X0708	D/A	LIVE		
0002081253-25-000001	021-568358               	30-DEC-2025		X0708	D	LIVE		
0001958649-25-000002	021-469184               	30-DEC-2025		X0708	D/A	LIVE		
0001012975-25-000986	021-568357               	30-DEC-2025		X0708	D	LIVE		
0001831889-25-000002	021-380228               	30-DEC-2025		X0708	D/A	LIVE		
0002073754-25-000006	021-552386               	30-DEC-2025		X0708	D/A	LIVE		
0002075788-25-000002	021-568356               	30-DEC-2025		X0708	D	LIVE		
0002073754-25-000005	021-552381               	30-DEC-2025		X0708	D/A	LIVE		
0002080431-25-000002	021-568355               	30-DEC-2025		X0708	D	LIVE		
0002100183-25-000001	021-568354               	30-DEC-2025		X0708	D	LIVE		
0002048766-25-000002	021-533589               	30-DEC-2025		X0708	D/A	LIVE		
0002090548-25-000001	021-568353               	30-DEC-2025		X0708	D	LIVE		
0001013594-25-001537	021-388745               	30-DEC-2025		X0708	D/A	LIVE		
0001577377-25-000002	021-196775               	30-DEC-2025		X0708	D/A	LIVE		
0000905148-25-004496	021-501039               	30-DEC-2025		X0708	D/A	LIVE		
0000905148-25-004495	021-501036               	30-DEC-2025		X0708	D/A	LIVE		
0002100992-25-000001	021-568352               	30-DEC-2025		X0708	D	LIVE		
0000919574-25-007515	021-136220               	30-DEC-2025		X0708	D/A	LIVE		
0000919574-25-007513	021-96541                	30-DEC-2025		X0708	D/A	LIVE		
0000919574-25-007511	021-232031               	30-DEC-2025		X0708	D/A	LIVE		
0000905148-25-004494	021-231260               	30-DEC-2025		X0708	D/A	LIVE		
0002048544-25-000003	021-532252               	30-DEC-2025		X0708	D/A	LIVE		
0002048545-25-000003	021-532250               	30-DEC-2025		X0708	D/A	LIVE		
0001541040-25-000003	021-173466               	30-DEC-2025		X0708	D/A	LIVE		
0001123292-25-000777	021-568351               	30-DEC-2025		X0708	D	LIVE		
0000905148-25-004493	021-231262               	30-DEC-2025		X0708	D/A	LIVE		
0001095565-25-000008	021-568350               	30-DEC-2025	7370	X0708	D	LIVE		
0001903207-25-000002	021-428262               	30-DEC-2025		X0708	D/A	LIVE		
0001013594-25-001536	021-276853               	30-DEC-2025		X0708	D/A	LIVE		
0000919574-25-007509	021-231900               	30-DEC-2025		X0708	D/A	LIVE		
0002102327-25-000001	021-568349               	30-DEC-2025		X0708	D	LIVE		
0002046541-25-000003	021-533690               	30-DEC-2025		X0708	D/A	LIVE		
0002102729-25-000001	021-568348               	30-DEC-2025		X0708	D	LIVE		
0002086842-25-000001	021-568347               	30-DEC-2025		X0708	D	LIVE		
0002102770-25-000001	021-568346               	30-DEC-2025		X0708	D	LIVE		
0001874280-25-000002	021-568345               	30-DEC-2025		X0708	D	LIVE		
0002099287-25-000002	021-568344               	30-DEC-2025		X0708	D	LIVE		
0000950142-25-003273	021-568343               	30-DEC-2025		X0708	D	LIVE		
0002102918-25-000001	021-568342               	30-DEC-2025		X0708	D	LIVE		
0002102917-25-000001	021-568341               	30-DEC-2025		X0708	D	LIVE		
0002099802-25-000001	021-568340               	30-DEC-2025		X0708	D	LIVE		
0002102916-25-000001	021-568339               	30-DEC-2025		X0708	D	LIVE		
0001845139-25-000003	021-568338               	30-DEC-2025		X0708	D	LIVE		
0002102915-25-000001	021-568337               	30-DEC-2025		X0708	D	LIVE		
0002102914-25-000001	021-568336               	30-DEC-2025		X0708	D	LIVE		
0002102913-25-000001	021-568335               	30-DEC-2025		X0708	D	LIVE		
0002102912-25-000001	021-568334               	30-DEC-2025		X0708	D	LIVE		
0002102910-25-000001	021-568333               	30-DEC-2025		X0708	D	LIVE		
0002101952-25-000001	021-568332               	30-DEC-2025		X0708	D	LIVE		
0001493152-25-029490	021-501084               	30-DEC-2025		X0708	D/A	LIVE		
0001493152-25-029486	021-501083               	30-DEC-2025		X0708	D/A	LIVE		
0002101453-25-000001	021-568315               	30-DEC-2025		X0708	D	LIVE		
0002102265-25-000001	021-568321               	30-DEC-2025		X0708	D	LIVE		
0002023866-25-000037	021-568307               	30-DEC-2025		X0708	D	LIVE		
0002083300-25-000001	021-568331               	30-DEC-2025		X0708	D	LIVE		
0002101736-25-000001	021-568316               	30-DEC-2025		X0708	D	LIVE		
0002098656-25-000001	021-568326               	30-DEC-2025		X0708	D	LIVE		
0002101932-25-000001	021-568296               	30-DEC-2025		X0708	D	LIVE		
0001914078-25-000005	021-568311               	30-DEC-2025		X0708	D	LIVE		
0002102733-25-000001	021-568280               	30-DEC-2025		X0708	D	LIVE		
0002089256-25-000001	021-568289               	30-DEC-2025		X0708	D	LIVE		
0002101539-25-000001	021-568310               	30-DEC-2025		X0708	D	LIVE		
0001894900-25-000002	021-422557               	30-DEC-2025		X0708	D/A	LIVE		
0001690279-25-000002	021-568281               	30-DEC-2025		X0708	D	LIVE		
0002102964-25-000001	021-568283               	30-DEC-2025		X0708	D	LIVE		
0002093597-25-000002	021-568284               	30-DEC-2025		X0708	D	LIVE		
0002094010-25-000002	021-568287               	30-DEC-2025		X0708	D	LIVE		
0002094861-25-000001	021-568313               	30-DEC-2025		X0708	D	LIVE		
0002101987-25-000001	021-568317               	30-DEC-2025		X0708	D	LIVE		
0002093585-25-000002	021-568318               	30-DEC-2025		X0708	D	LIVE		
0002098869-25-000001	021-568327               	30-DEC-2025		X0708	D	LIVE		
0002100565-25-000001	021-568312               	30-DEC-2025		X0708	D	LIVE		
0002100401-25-000001	021-568314               	30-DEC-2025		X0708	D	LIVE		
0002102320-25-000001	021-568301               	30-DEC-2025		X0708	D	LIVE		
0002102954-25-000001	021-568304               	30-DEC-2025		X0708	D	LIVE		
0002099806-25-000001	021-568328               	30-DEC-2025		X0708	D	LIVE		
0002093637-25-000001	021-568320               	30-DEC-2025		X0708	D	LIVE		
0002091737-25-000001	021-568323               	30-DEC-2025		X0708	D	LIVE		
0002102321-25-000001	021-568286               	30-DEC-2025		X0708	D	LIVE		
0002093142-25-000001	021-568290               	30-DEC-2025		X0708	D	LIVE		
0002093587-25-000001	021-568292               	30-DEC-2025		X0708	D	LIVE		
0002099182-25-000001	021-568295               	30-DEC-2025		X0708	D	LIVE		
0002099061-25-000001	021-568308               	30-DEC-2025		X0708	D	LIVE		
0002023866-25-000038	021-568309               	30-DEC-2025		X0708	D	LIVE		
0001193125-25-335645	021-568302               	30-DEC-2025	6199	X0708	D	LIVE		
0002102220-25-000001	021-568329               	30-DEC-2025		X0708	D	LIVE		
0002102271-25-000001	021-568319               	30-DEC-2025		X0708	D	LIVE		
0002094012-25-000001	021-568322               	30-DEC-2025		X0708	D	LIVE		
0002094901-25-000001	021-568324               	30-DEC-2025		X0708	D	LIVE		
0002100886-25-000001	021-568325               	30-DEC-2025		X0708	D	LIVE		
0001986399-25-000002	021-568293               	30-DEC-2025		X0708	D	LIVE		
0002068392-25-000005	021-560076               	30-DEC-2025		X0708	D/A	LIVE		
0002085193-25-000001	021-568299               	30-DEC-2025		X0708	D	LIVE		
0002102451-25-000001	021-568303               	30-DEC-2025		X0708	D	LIVE		
0002102940-25-000001	021-568285               	30-DEC-2025		X0708	D	LIVE		
0002032590-25-000004	021-568294               	30-DEC-2025		X0708	D	LIVE		
0002099478-25-000001	021-568297               	30-DEC-2025		X0708	D	LIVE		
0002102450-25-000001	021-568300               	30-DEC-2025		X0708	D	LIVE		
0002102953-25-000001	021-568306               	30-DEC-2025		X0708	D	LIVE		
0001941040-25-000667	021-386377               	30-DEC-2025		X0708	D/A	LIVE		
0002086497-25-000001	021-568279               	30-DEC-2025		X0708	D	LIVE		
0001828710-25-000003	021-378314               	30-DEC-2025		X0708	D/A	LIVE		
0002101757-25-000001	021-568282               	30-DEC-2025		X0708	D	LIVE		
0002087284-25-000001	021-568288               	30-DEC-2025		X0708	D	LIVE		
0002077982-25-000001	021-568291               	30-DEC-2025		X0708	D	LIVE		
0002099875-25-000001	021-568298               	30-DEC-2025		X0708	D	LIVE		
0002100398-25-000001	021-568305               	30-DEC-2025		X0708	D	LIVE		
0002100657-25-000001	021-568330               	30-DEC-2025		X0708	D	LIVE		
0002048041-25-000005	021-534070               	30-DEC-2025		X0708	D/A	LIVE		
0002095149-25-000001	021-568278               	29-DEC-2025		X0708	D	LIVE		
0002102840-25-000001	021-568277               	29-DEC-2025		X0708	D	LIVE		
0002095148-25-000001	021-568276               	29-DEC-2025		X0708	D	LIVE		
0002102843-25-000001	021-568275               	29-DEC-2025		X0708	D	LIVE		
0001966746-25-000002	021-568274               	29-DEC-2025		X0708	D	LIVE		
0002102924-25-000001	021-568273               	29-DEC-2025		X0708	D	LIVE		
0001140361-25-046772	021-520131               	29-DEC-2025	6798	X0708	D/A	LIVE		
0001231919-25-000658	021-568272               	29-DEC-2025		X0708	D	LIVE		
0001683168-25-009395	021-568271               	29-DEC-2025	3845	X0708	D	LIVE		
0002102333-25-000001	021-568270               	29-DEC-2025		X0708	D	LIVE		
0001683168-25-009394	021-568269               	29-DEC-2025	3845	X0708	D	LIVE		
0002082559-25-000001	021-568268               	29-DEC-2025		X0708	D	LIVE		
0000947871-25-001094	021-568267               	29-DEC-2025		X0708	D	LIVE		
0000902664-25-005406	021-568266               	29-DEC-2025		X0708	D	LIVE		
0002082557-25-000001	021-568265               	29-DEC-2025		X0708	D	LIVE		
0002102841-25-000001	021-568264               	29-DEC-2025		X0708	D	LIVE		
0002102518-25-000002	021-568263               	29-DEC-2025		X0708	D	LIVE		
0002102618-25-000001	021-568262               	29-DEC-2025		X0708	D	LIVE		
0001168404-25-000015	021-568261               	29-DEC-2025		X0708	D	LIVE		
0001659197-25-000004	021-259740               	29-DEC-2025		X0708	D/A	LIVE		
0002100511-25-000001	021-568260               	29-DEC-2025		X0708	D	LIVE		
0002087854-25-000002	021-559737               	29-DEC-2025		X0708	D/A	LIVE		
0002015785-25-000002	021-531237               	29-DEC-2025		X0708	D/A	LIVE		
